fold,score,n_sample,source,sub_name,filename,accuracy_train,accuracy_test,feature importance T-7,feature importance T-6,feature importance T-5,feature importance T-4,feature importance T-3,feature importance T-2,feature importance T-1
7,0.7519980052224934,1648,cognitive,1,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,0.02636219936773899,0.03232085374015142,0.0377554446147894,0.051514347410947,0.021686048587473215,0.019168000345855463,0.058437745565729546
7,0.6786827601124522,2665,cognitive,1,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,-0.0005866047174310829,-0.006016380294871115,-0.0010618177673977214,0.006842252463482112,0.0032627305460309675,-0.020983904559186008,0.048490957839140016
7,0.5988608536563842,1734,cognitive,2,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,-0.002270665210797973,0.010838829514594982,0.002487630286223619,-0.0050777793890874005,-0.007196278156520452,0.01115187743651641,0.05221826258088047
7,0.5985701846181304,2579,cognitive,2,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,0.012487522249330396,0.014175865322988345,0.013194280842281293,0.002499937971251853,0.0012908312033502844,0.010944264646438296,0.06247778170833692
7,0.6497984226656366,1512,cognitive,3,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,0.012212275464325528,0.003469422886433382,0.008947545234604736,0.003105326574102307,0.004308308995464649,0.008205066914398762,0.01222281443992449
7,0.5449991263238273,2801,cognitive,3,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,0.0037879889595389014,-4.311557175928904e-05,0.0031758801731253893,0.0038158900538723616,-0.014919649156810433,0.0018881775078951168,0.02891743574492568
7,0.5658564958893686,1618,cognitive,4,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,0.012763233208540115,-0.008530408814824354,0.010186539427594865,0.021750726908264573,0.007086229514866949,0.008411349673211378,0.04030646739810047
7,0.5422845923708588,2695,cognitive,4,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,0.004739618572438509,0.0011725482647024887,0.003786092593602408,3.5487304581360845e-06,-0.0019757293261597033,-7.858211833953189e-05,0.036957703655447025
7,0.5784757391397667,1715,cognitive,5,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,0.006876365053257716,0.01354317651588961,0.00576014521634034,0.00597540216818313,0.003911369324584013,0.0011742784515330952,0.05059472774236891
7,0.563907229974382,2598,cognitive,5,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,0.0033198035928773796,0.007884063031018107,0.010279342364943201,0.00891393888352614,0.0033731375806247523,0.007245809374886503,0.03964227254525082
7,0.6309146199463255,1675,cognitive,6,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,0.007180212601201575,0.007228425448797249,0.01616141366686933,0.0051058259639662484,0.020512629098624835,0.03302999505046098,0.07774356725221596
7,0.6220904745298186,2638,cognitive,6,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,0.0037991599141773635,0.01677675042537078,0.017132824035333605,0.0034917767944285362,0.018700867807018583,0.028438513372856012,0.07672461198559319
7,0.6037520348289434,1590,cognitive,7,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,0.01058685104358521,0.007218848764727404,-0.0045039671664169004,-0.003094810368859702,-0.002102024213484999,-0.016824854800938614,0.035670114796597874
7,0.5583472762030774,2723,cognitive,7,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,-0.01755833915531325,-0.00962269350812639,-0.010378905980177423,-0.017335676732230697,-0.007007546828651845,-0.012768253569382293,0.02581045539279462
