fold,score,n_sample,source,sub_name,filename,accuracy_train,accuracy_test,weight T-3 C-0,weight T-3 C-1,weight T-3 C-2,weight T-3 C-3,weight T-2 C-0,weight T-2 C-1,weight T-2 C-2,weight T-2 C-3,weight T-1 C-0,weight T-1 C-1,weight T-1 C-2,weight T-1 C-3
0,0.6870041663366229,1648,cognitive,1,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,-0.08087611557050974,0.042836169169556834,0.08489518119079258,-0.0389837109505453,-0.0875226610723516,0.0575298495080674,0.03578618421371747,0.08749670268892741,-0.13421949751040707,0.044711626837515686,0.11514152235822664,0.2611242527025842
0,0.687439617047872,2665,cognitive,1,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,-0.08087611557050974,0.042836169169556834,0.08489518119079258,-0.0389837109505453,-0.0875226610723516,0.0575298495080674,0.03578618421371747,0.08749670268892741,-0.13421949751040707,0.044711626837515686,0.11514152235822664,0.2611242527025842
0,0.5384793775453475,1734,cognitive,2,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,-0.08087611557050974,0.042836169169556834,0.08489518119079258,-0.0389837109505453,-0.0875226610723516,0.0575298495080674,0.03578618421371747,0.08749670268892741,-0.13421949751040707,0.044711626837515686,0.11514152235822664,0.2611242527025842
0,0.5171380051241231,2579,cognitive,2,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,-0.08087611557050974,0.042836169169556834,0.08489518119079258,-0.0389837109505453,-0.0875226610723516,0.0575298495080674,0.03578618421371747,0.08749670268892741,-0.13421949751040707,0.044711626837515686,0.11514152235822664,0.2611242527025842
0,0.6772213385290717,1512,cognitive,3,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,-0.08087611557050974,0.042836169169556834,0.08489518119079258,-0.0389837109505453,-0.0875226610723516,0.0575298495080674,0.03578618421371747,0.08749670268892741,-0.13421949751040707,0.044711626837515686,0.11514152235822664,0.2611242527025842
0,0.5530285333110944,2801,cognitive,3,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,-0.08087611557050974,0.042836169169556834,0.08489518119079258,-0.0389837109505453,-0.0875226610723516,0.0575298495080674,0.03578618421371747,0.08749670268892741,-0.13421949751040707,0.044711626837515686,0.11514152235822664,0.2611242527025842
0,0.5803301228908622,1618,cognitive,4,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,-0.08087611557050974,0.042836169169556834,0.08489518119079258,-0.0389837109505453,-0.0875226610723516,0.0575298495080674,0.03578618421371747,0.08749670268892741,-0.13421949751040707,0.044711626837515686,0.11514152235822664,0.2611242527025842
0,0.5564201297100448,2695,cognitive,4,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,-0.08087611557050974,0.042836169169556834,0.08489518119079258,-0.0389837109505453,-0.0875226610723516,0.0575298495080674,0.03578618421371747,0.08749670268892741,-0.13421949751040707,0.044711626837515686,0.11514152235822664,0.2611242527025842
0,0.5387477540078074,1715,cognitive,5,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,-0.08087611557050974,0.042836169169556834,0.08489518119079258,-0.0389837109505453,-0.0875226610723516,0.0575298495080674,0.03578618421371747,0.08749670268892741,-0.13421949751040707,0.044711626837515686,0.11514152235822664,0.2611242527025842
0,0.525072724667599,2598,cognitive,5,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,-0.08087611557050974,0.042836169169556834,0.08489518119079258,-0.0389837109505453,-0.0875226610723516,0.0575298495080674,0.03578618421371747,0.08749670268892741,-0.13421949751040707,0.044711626837515686,0.11514152235822664,0.2611242527025842
0,0.5108260062909284,1675,cognitive,6,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,-0.08087611557050974,0.042836169169556834,0.08489518119079258,-0.0389837109505453,-0.0875226610723516,0.0575298495080674,0.03578618421371747,0.08749670268892741,-0.13421949751040707,0.044711626837515686,0.11514152235822664,0.2611242527025842
0,0.5101051705724816,2638,cognitive,6,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,-0.08087611557050974,0.042836169169556834,0.08489518119079258,-0.0389837109505453,-0.0875226610723516,0.0575298495080674,0.03578618421371747,0.08749670268892741,-0.13421949751040707,0.044711626837515686,0.11514152235822664,0.2611242527025842
0,0.573948941542979,1590,cognitive,7,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,-0.08087611557050974,0.042836169169556834,0.08489518119079258,-0.0389837109505453,-0.0875226610723516,0.0575298495080674,0.03578618421371747,0.08749670268892741,-0.13421949751040707,0.044711626837515686,0.11514152235822664,0.2611242527025842
