fold,score,n_sample,source,sub_name,filename,accuracy_train,accuracy_test,feature importance T-7,feature importance T-6,feature importance T-5,feature importance T-4,feature importance T-3,feature importance T-2,feature importance T-1
5,0.7098676574081704,1648,cognitive,1,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,0.001312312057525533,0.013125874291903105,-0.001819444705918305,0.0058473679187000084,0.013843332525826868,0.011477101212669039,0.059758112514215825
5,0.7078290079831615,2665,cognitive,1,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,-0.00788683579968381,0.006256408304683503,0.010688633832707762,0.007501760446183381,0.014518525031360429,0.014466809801877145,0.04679814436114151
5,0.6469420842557208,1734,cognitive,2,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,0.018441395842560594,0.00892329227706693,0.028513223524736665,3.164348482240786e-05,0.008482379334693235,0.03562777772614119,0.09712680119513789
5,0.602364451280623,2579,cognitive,2,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,-0.005917470718722395,0.0008225689491587418,0.0025385174068889515,-0.0014932464429432968,-0.0022888173369119526,-0.0011671267606269907,0.06518366226315449
5,0.6326975321897961,1512,cognitive,3,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,0.005447925639334927,0.00438121045482146,-0.0025241843005447072,-0.004197603689992923,0.0014098434055165865,-0.0034122687507245676,0.008898013011837102
5,0.5526033260697317,2801,cognitive,3,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,0.003351456716337653,0.015279729267344666,0.004238627087585734,0.0023342924436555055,0.004569151155802786,0.020893190769188143,0.027358822168324602
5,0.6223107087053222,1618,cognitive,4,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,0.014943413198048539,0.02083491058825221,0.024500069157124105,0.03606464895612079,0.029848681591036895,0.031372264071400036,0.07031602054458101
5,0.5724878746966104,2695,cognitive,4,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,0.0026787235014566037,0.011602521715933612,0.0007520486668625926,-0.0006073628441392364,0.01336548009247569,0.009080353648127948,0.04061784334665217
5,0.5822033644544538,1715,cognitive,5,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,0.011074775947093107,-0.00891476435368226,-0.0029910510984898055,-0.0022268296902734908,-0.0008322912722155684,0.011126770990980472,0.0582420821959629
5,0.5717293323951371,2598,cognitive,5,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,0.0035058755729572067,0.0011066549314371122,0.0079610260179794,0.007919114161771768,-0.0009381551026372171,0.0037388069873108055,0.04776935268510531
5,0.6449261385557432,1675,cognitive,6,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,0.004612004139607728,0.015289239079793748,-0.00805411792887376,0.004053004080942046,0.005189966598298945,0.027281304459207945,0.08552456574415762
5,0.6391052501203547,2638,cognitive,6,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,0.0031887935084171535,0.01700141370555437,0.011282552940084655,0.007536633459259812,0.008977655935211049,0.019422131623841953,0.07284131158968696
5,0.6370494967365687,1590,cognitive,7,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,0.03761962912730683,0.013066992101920204,0.026231761296165702,-0.0003786920250588244,0.012688842981637282,0.03162159869481275,0.0603366908899336
5,0.5874385251864248,2723,cognitive,7,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,0.0022665885314582467,0.002606260432651164,0.00024748658512501186,0.003305945067639593,-0.0058569622912878596,0.016975759612228292,0.0429743875117015
5,0.5831227632784011,1605,cognitive,8,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,-0.005000974620897314,-0.007651289366378333,0.004159248117075087,0.002459403017034367,0.000267601855347821,0.00594228343838733,0.04437474328713401
5,0.592575815782126,2708,cognitive,8,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,0.0022732435983959577,0.008503636967364314,0.008131862990665128,0.0031747520729268675,0.013425434096684442,0.01675662580617533,0.056756625212902215
5,0.6755431440977047,1298,cognitive,9,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,0.016840134019917786,-0.00582334533436637,-0.0002511814744109664,0.007867251319855962,-0.009961257674166269,0.00023192413333305016,0.15023407356605467
5,0.6312497024479312,3015,cognitive,9,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,0.008282749326022309,0.009461502286262125,0.0034488142768798304,0.0034099052457034927,0.0023786319025991486,0.005650057410329146,0.08357411823447555
5,0.6471185909629735,1574,cognitive,10,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,0.012419999245804725,0.006182375014886688,0.022256428176936672,0.01323024453068169,0.06158849085203142,0.05305793303711933,0.08780141995309536
5,0.6173183598115297,2739,cognitive,10,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,0.007876305805268912,0.016918068498573514,0.010973561708971291,0.005209227867411637,0.011690999737515851,0.02713577768976767,0.07772244395733793
