fold,score,n_sample,source,sub_name,filename,accuracy_train,accuracy_test,feature importance T-7,feature importance T-6,feature importance T-5,feature importance T-4,feature importance T-3,feature importance T-2,feature importance T-1
1,0.7410716215410735,1648,cognitive,1,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,0.008655217409211458,0.016192733918291236,-0.008326099766164718,0.020745390223242278,0.002391744630738968,0.01934456663143954,0.06072140828536614
1,0.7383979416896077,2665,cognitive,1,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,0.01294979243124822,0.01444611108738334,0.017017280976857396,0.010108311197452546,0.012530077344130707,0.021490308016536296,0.06651954173358864
1,0.6181347642006487,1734,cognitive,2,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,0.006209175285321278,0.00789748887413283,0.0033683909087846796,-0.0035298188193175874,0.0009775922693916583,0.015659846583963022,0.0557359525835203
1,0.617940116008425,2579,cognitive,2,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,0.014042330513203315,0.021336137854000226,0.008821935977775586,0.020929866514826746,0.015876967605097624,0.01817085806655856,0.05180260545298073
1,0.6334859735550277,1512,cognitive,3,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,0.002352933488746811,-0.002025770811687666,-0.004382309071450907,-0.0009363124364818454,0.0026825305308119107,0.001217071795138336,0.006683539558649465
1,0.5353944650998812,2801,cognitive,3,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,0.0055263859622873505,-0.003819879580655916,-0.004965614863095868,-0.006769795342801565,0.002557273462213605,0.013512081069999992,0.021587701345461664
1,0.596251906213652,1618,cognitive,4,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,0.015858834138341615,0.010419919254329713,0.008941030058933075,0.015906392344643073,0.007801209719815261,0.018244318237918333,0.03925381784511177
1,0.5670744468941685,2695,cognitive,4,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,0.0012880926793553127,0.012406738659853932,0.0007661246841156432,-0.00017274699000239258,0.0011727492028416608,0.008713198935307875,0.024468516832006848
1,0.5787610873009427,1715,cognitive,5,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,0.007255486216116558,0.00682413289812156,0.009805065391947577,0.013648448333194296,0.006307769055139601,0.005360713622489544,0.04045092359674386
1,0.5497504069229988,2598,cognitive,5,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,0.004085163820479199,0.00031083882593306854,0.0026764989350873793,-0.0011237049622775165,-0.0059855186188940476,0.003733664263397762,0.02913776673869769
1,0.6409523785325266,1675,cognitive,6,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,0.016159969659453176,0.034180309941675334,0.009898465526940282,0.013115884486978414,0.029803267461077386,0.026573461320218383,0.06812687288863306
1,0.6276267567899214,2638,cognitive,6,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,0.006455671175931066,0.026184720311895605,0.021093727755212854,0.004602817264966319,0.02374727800383234,0.021488131818317546,0.06977392785325674
1,0.6208271790152062,1590,cognitive,7,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,0.027912646094772075,0.02417093384146457,0.016910999474044352,0.028135567036758135,0.018035660031277323,0.017372432556020233,0.008208685579601216
1,0.5818399126436187,2723,cognitive,7,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,0.004823084000261569,-0.0015635126400607713,0.004578740451329988,0.00016592923559710648,0.0023420478491952166,0.006538176288066466,0.031364163986424956
1,0.5689101817898219,1605,cognitive,8,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,-0.0063336441591719025,-0.0006412030687159787,0.0016670750848848058,-0.004832932532729051,0.007447989629045959,0.013458575153865704,0.012981634609795312
1,0.5798252612118804,2708,cognitive,8,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,0.011830234801460249,0.010563068511782436,0.004811250869259443,0.010434004926668327,0.013047128630772897,0.019293386341238818,0.034156801996716155
1,0.6897222479221442,1298,cognitive,9,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,0.00722259279541364,0.021523822581089713,-0.00047073679675206924,0.008164363613789005,0.017723154378287052,0.0654165108067172,0.1040955265726673
1,0.6241221435538503,3015,cognitive,9,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,0.006366513373831606,0.0044785207532506924,0.0005969657881463753,0.0065571639455322735,0.007285303166921997,0.01150573319070789,0.05348512083938134
1,0.5826624728252253,1574,cognitive,10,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,-0.02010529786366887,-0.04408280947199814,-0.02301785764741702,-0.009590960351751731,-0.01450321444441115,-0.0005828413860832993,0.013565583099394374
1,0.6062142050758701,2739,cognitive,10,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,0.01152470599196861,0.006977849919021495,-0.0013290227653659503,0.01620844512075178,-0.00017064555498718103,0.007417532544550376,0.03902122356191486
1,0.6307976128081998,1363,cognitive,11,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,0.014974294221202056,0.00889865621494521,0.006900885953453451,0.00870051522439994,0.015922726674659583,0.021828684922071472,0.0551747105798868
1,0.6092607226279917,2950,cognitive,11,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,0.0070114828605308595,0.008530108770298871,0.004326259924577147,0.015063566507405502,0.021347291399458835,0.01724148853647691,0.049234489464322094
