score,n_sample,source,sub_name,filename,accuracy_train,accuracy_test,hidden states T-7,hidden states T-6,hidden states T-5,hidden states T-4,hidden states T-3,hidden states T-2,hidden states T-1
0.535063035742299,994,cognitive,7,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0,0,0.19775396585464478,0.273928701877594,0.3210625946521759,0.33220839500427246,0.34541526436805725,0.3577190935611725,0.36757680773735046
0.5241531489499516,2239,cognitive,7,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0,1,0.1970738172531128,0.2822064757347107,0.3212682008743286,0.3481898903846741,0.3593496084213257,0.3629577159881592,0.3633105158805847
0.5886483891017739,1209,cognitive,8,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0,0,0.2875993847846985,0.40138065814971924,0.4582958221435547,0.477262407541275,0.49573516845703125,0.49098750948905945,0.4953526556491852
0.5682717907054701,2024,cognitive,8,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0,1,0.28469476103782654,0.39337003231048584,0.4407736659049988,0.4689936935901642,0.4776548147201538,0.49050867557525635,0.493033230304718
0.9379788092428677,1252,cognitive,9,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0,0,0.4812283217906952,0.6411350965499878,0.696638286113739,0.7183406949043274,0.727786123752594,0.7327301502227783,0.734860360622406
0.8358117546970487,1981,cognitive,9,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0,1,0.4800805449485779,0.6408700942993164,0.6955314874649048,0.7178394794464111,0.7278971076011658,0.732267439365387,0.7345141768455505
0.7728592959433606,1338,cognitive,10,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0,0,0.299328476190567,0.43762704730033875,0.49587875604629517,0.5248996615409851,0.5383427143096924,0.555191159248352,0.5585162043571472
0.6530425627592511,1895,cognitive,10,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0,1,0.29927754402160645,0.4324962794780731,0.5001829862594604,0.5331956148147583,0.550902783870697,0.5532971620559692,0.5583446621894836
0.5763814553410156,1268,cognitive,11,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0,0,0.22221089899539948,0.31529372930526733,0.3635297119617462,0.3962004780769348,0.4047132432460785,0.4116383194923401,0.4148074984550476
0.547902640150526,1965,cognitive,11,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0,1,0.2293858826160431,0.32821565866470337,0.3761450946331024,0.39563679695129395,0.41157248616218567,0.4184083640575409,0.4223819375038147
0.6518069734718276,1108,cognitive,12,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0,0,0.27270635962486267,0.39123597741127014,0.4374030828475952,0.46711626648902893,0.480322927236557,0.4937290847301483,0.5004610419273376
0.5340311055487328,2125,cognitive,12,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0,1,0.26655930280685425,0.3840743899345398,0.4454006850719452,0.47224318981170654,0.4867914319038391,0.49079418182373047,0.4931042194366455
0.669207263168137,950,cognitive,13,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0,0,-0.004621765110641718,-0.006500461138784885,-0.013437753543257713,-0.01809639111161232,-0.020413724705576897,-0.01768435910344124,-0.01829829439520836
0.6585152967998483,2283,cognitive,13,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0,1,-0.002694635884836316,-0.013872291892766953,-0.019820788875222206,-0.023914767429232597,-0.026764092966914177,-0.03066924773156643,-0.032458674162626266
0.5800709082937874,998,cognitive,14,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0,0,0.19926701486110687,0.2764720022678375,0.31919631361961365,0.3417467474937439,0.3564526438713074,0.3764149248600006,0.37746918201446533
0.5455694197655341,2235,cognitive,14,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0,1,0.202569380402565,0.2883364260196686,0.3289198577404022,0.3502443730831146,0.36017873883247375,0.35996463894844055,0.36403781175613403
0.5555630233068704,406,cognitive,15,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0,0,0.06831283867359161,0.10258221626281738,0.11664185672998428,0.13880589604377747,0.14645107090473175,0.13661903142929077,0.15718282759189606
0.5897358506755687,526,cognitive,15,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0,1,0.09618600457906723,0.1344379186630249,0.15710873901844025,0.1572243571281433,0.1591176688671112,0.1712648570537567,0.15668101608753204
0.5466240052937786,1030,cognitive,15,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0,0,0.08190765231847763,0.12973901629447937,0.15356452763080597,0.1638752669095993,0.17400005459785461,0.1761634647846222,0.1728270798921585
0.5570855683166547,1271,cognitive,15,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0,1,0.0928836390376091,0.1244114488363266,0.14390133321285248,0.15696197748184204,0.16031992435455322,0.16531996428966522,0.17172610759735107
0.6370496553884712,22,cognitive,1,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,0,0.14555099606513977,0.1554037481546402,0.19445711374282837,0.2267228066921234,0.15687154233455658,0.19710148870944977,0.22858008742332458
0.5855611978417956,31,cognitive,1,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,1,0.055601149797439575,0.11431527882814407,0.124758780002594,0.12217912822961807,0.18245813250541687,0.15968960523605347,0.1562861204147339
0.6467586233211233,13,cognitive,2,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,0,0.12281379103660583,0.2093106359243393,0.2901902198791504,0.2969558835029602,0.30480143427848816,0.25352054834365845,0.2902489900588989
0.5310223061646211,40,cognitive,2,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,1,0.12170950323343277,0.18172001838684082,0.20181593298912048,0.2318260222673416,0.2548520863056183,0.2832739055156708,0.27925804257392883
0.6438864087301588,29,cognitive,3,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,0,0.21245333552360535,0.28951364755630493,0.32656511664390564,0.38713738322257996,0.43030795454978943,0.3998083174228668,0.3629681169986725
0.5401986369697367,24,cognitive,3,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,1,0.19444900751113892,0.3044358789920807,0.361209899187088,0.362471342086792,0.3478088080883026,0.4142245948314667,0.4623582065105438
0.44829892078533384,28,cognitive,4,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,0,0.09525350481271744,0.1514280140399933,0.14061026275157928,0.20590552687644958,0.22102418541908264,0.2509705424308777,0.2574548125267029
0.5118939786059351,25,cognitive,4,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,1,0.10003623366355896,0.12731876969337463,0.2039795070886612,0.16641564667224884,0.19175170361995697,0.1942642629146576,0.20289726555347443
0.7601350566703827,21,cognitive,5,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,0,0.2381485104560852,0.3783973753452301,0.44766825437545776,0.5075754523277283,0.5353863835334778,0.49687856435775757,0.4684859812259674
0.5393898690080321,32,cognitive,5,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,1,0.2604498267173767,0.3474332094192505,0.39086660742759705,0.40402597188949585,0.40538012981414795,0.44751620292663574,0.48243674635887146
0.6309803248222365,14,cognitive,6,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,0,0.14480777084827423,0.1975639909505844,0.12666447460651398,0.23236072063446045,0.23960410058498383,0.18374896049499512,0.20631293952465057
0.5020903983679719,39,cognitive,6,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,1,0.10228077322244644,0.15153418481349945,0.21173249185085297,0.19527819752693176,0.20194700360298157,0.21914245188236237,0.21289634704589844
0.5170888548625826,30,cognitive,7,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,0,0.01239944901317358,0.0064824712462723255,0.03426534682512283,0.002815642859786749,-0.007697433233261108,-0.02051854506134987,0.011108342558145523
0.6071107346600768,23,cognitive,7,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,1,0.0051366109400987625,0.0062247384339571,-0.03759157657623291,-0.0002066018496407196,0.01816718280315399,0.030117671936750412,-0.01923178695142269
0.6157002216784826,20,cognitive,8,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,0,0.15603093802928925,0.2177145928144455,0.22460690140724182,0.18447455763816833,0.22895380854606628,0.23148611187934875,0.28462985157966614
0.490047268907563,33,cognitive,8,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,1,0.12898564338684082,0.20085714757442474,0.24336457252502441,0.2943710684776306,0.2751275300979614,0.27772998809814453,0.2551264762878418
0.6445982389821132,27,cognitive,9,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,0,0.09069433063268661,0.10293039679527283,0.1335127353668213,0.12325790524482727,0.12272162735462189,0.14536155760288239,0.1255464404821396
0.4920357150565483,26,cognitive,9,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,1,0.0712733045220375,0.13059386610984802,0.13866835832595825,0.1700262427330017,0.18187472224235535,0.15295706689357758,0.17270390689373016
0.3572261072261072,12,cognitive,10,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,0,0.019776994362473488,0.0641254410147667,0.10389875620603561,0.01714208535850048,0.031157517805695534,0.07161815464496613,0.06791115552186966
0.5012047541918866,41,cognitive,10,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,1,0.03794343024492264,0.04460805654525757,0.04568140208721161,0.09334521740674973,0.1030445322394371,0.09738218784332275,0.10270560532808304
0.5970238095238095,25,cognitive,11,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,0,0.1612379252910614,0.2508283853530884,0.25436532497406006,0.2467793971300125,0.26708871126174927,0.2681114971637726,0.2077171504497528
0.4337213502367767,28,cognitive,11,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,1,0.10252638906240463,0.13070262968540192,0.2055085450410843,0.2509768009185791,0.254964679479599,0.2771165370941162,0.3436534106731415
0.6870535714285715,18,cognitive,12,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,0,0.3627642095088959,0.5024843215942383,0.6246690154075623,0.6226580142974854,0.6227262616157532,0.6577541828155518,0.618790328502655
0.6819196878690981,35,cognitive,12,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,1,0.3565329909324646,0.496530681848526,0.5163936614990234,0.5689306855201721,0.5907979607582092,0.5958166718482971,0.6335698962211609
0.42264705882352943,23,cognitive,13,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,0,0.024835254997015,0.0050512151792645454,-0.027081510052084923,-0.07021889090538025,-0.03719775751233101,-0.01077495701611042,-0.040041085332632065
0.5848816258972509,30,cognitive,13,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,1,-0.02721290849149227,-0.02576052024960518,-0.00319091510027647,0.026677390560507774,-0.016676178202033043,-0.04441189765930176,-0.03796776384115219
0.5926271645021646,19,cognitive,14,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,0,0.21732862293720245,0.3562088906764984,0.3276134133338928,0.4259848892688751,0.36672091484069824,0.47003188729286194,0.3723770081996918
0.5758748973727422,34,cognitive,14,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,1,0.21585071086883545,0.294633150100708,0.37867408990859985,0.3695039749145508,0.4265851080417633,0.38980621099472046,0.45402124524116516
0.5972015831390831,23,cognitive,15,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,0,0.10602418333292007,0.1362653225660324,0.13148947060108185,0.11394137889146805,0.1291913390159607,0.1307050585746765,0.15650145709514618
0.5145673479957305,30,cognitive,15,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,1,0.07513713091611862,0.11959020048379898,0.159061998128891,0.19213029742240906,0.19087491929531097,0.18812547624111176,0.16485123336315155
0.43536610448375157,24,cognitive,16,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,0,0.1009276881814003,0.19629371166229248,0.19465439021587372,0.21428704261779785,0.1984524130821228,0.22402805089950562,0.1942548304796219
0.3937042611466074,29,cognitive,16,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,1,0.12142930179834366,0.14387351274490356,0.2027847319841385,0.21004773676395416,0.22635142505168915,0.20869386196136475,0.2282058149576187
0.5530545112781955,18,cognitive,17,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,0,0.02233930677175522,0.03188205882906914,0.08807970583438873,0.07646968960762024,0.08121299743652344,0.058666035532951355,0.10746792703866959
0.43131792506792505,35,cognitive,17,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,1,0.046105481684207916,0.06851385533809662,0.06319018453359604,0.08471476286649704,0.09070398658514023,0.09837757050991058,0.07200028747320175
0.5751451238390093,21,cognitive,18,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,0,0.0634245052933693,0.19207222759723663,0.18607254326343536,0.16372282803058624,0.2149987667798996,0.1807728260755539,0.15569910407066345
0.45248674031282726,32,cognitive,18,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,1,0.12243488430976868,0.08829353749752045,0.1327846646308899,0.1714920550584793,0.14156149327754974,0.1675608903169632,0.1921948939561844
0.8704282407407408,29,cognitive,19,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,0,0.21655681729316711,0.3364975154399872,0.4038164019584656,0.43778783082962036,0.4614315629005432,0.47483569383621216,0.4694467782974243
0.8263814297648884,24,cognitive,19,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,1,0.22299160063266754,0.33749648928642273,0.39610233902931213,0.4348240792751312,0.4554109275341034,0.4658850133419037,0.49494850635528564
0.5838955026455026,25,cognitive,20,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,0,0.1700371950864792,0.2641615569591522,0.32261621952056885,0.3312658965587616,0.3384847939014435,0.3615334630012512,0.3523790240287781
0.5331475676303262,28,cognitive,20,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,1,0.17876902222633362,0.2606525719165802,0.27656689286231995,0.31602001190185547,0.32319262623786926,0.31016579270362854,0.31467339396476746
0.3620535714285714,13,cognitive,21,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,0,0.009570767171680927,-0.03253812715411186,0.04860413819551468,0.10629710555076599,0.05750233307480812,0.09287227690219879,0.11080559343099594
0.5218305030345471,40,cognitive,21,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,1,0.07461733371019363,0.13201776146888733,0.13184544444084167,0.13236305117607117,0.1534184366464615,0.14532099664211273,0.14140766859054565
0.457132711038961,14,cognitive,22,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,0,0.0030458569526672363,0.037072453647851944,0.07268563657999039,0.06896787881851196,-0.0018582226475700736,0.028771013021469116,-0.011311741545796394
0.5546405972165488,39,cognitive,22,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,1,0.04922161251306534,0.06458497047424316,0.07008396834135056,0.07699339091777802,0.10972563177347183,0.09519506990909576,0.10749508440494537
0.6505952380952381,13,cognitive,23,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,0,0.23937204480171204,0.3313155770301819,0.45291969180107117,0.473911315202713,0.502763032913208,0.5217080116271973,0.5430701375007629
0.6968129239341085,40,cognitive,23,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0,1,0.2554827034473419,0.37472185492515564,0.4143132269382477,0.4520722031593323,0.46545180678367615,0.4706032872200012,0.4765048623085022
