fold,score,n_sample,source,sub_name,filename,accuracy_train,accuracy_test,feature importance T-7,feature importance T-6,feature importance T-5,feature importance T-4,feature importance T-3,feature importance T-2,feature importance T-1
2,0.5252760812003416,1648,cognitive,1,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,-0.014619855270697901,-0.019391396222465142,0.006301134061010511,-0.013475691455379713,-0.022219718086885686,-0.021975489679376937,0.01085179507227656
2,0.5426266084165243,2665,cognitive,1,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,-0.010819438066083254,-0.016051906874371424,-0.0029689754100532097,-0.014003574057070612,-0.01829337202382767,-0.026932065918344815,0.027604223089358372
2,0.5695315928075428,1734,cognitive,2,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,0.000172368476278828,-0.004083405294372344,0.003838958128981651,0.005052948064042095,-0.00041551642991629614,0.01088992735163553,0.05229147448946166
2,0.5557564442752125,2579,cognitive,2,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,-0.0013949945111909278,0.00816587660530731,0.004006001591591979,-0.0038734936554844614,-0.0009787487919567296,0.009199950239870202,0.032008304452191196
2,0.6424091186050562,1512,cognitive,3,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,0.0004686543893098083,-0.007774215716553357,-0.005887926043514302,0.010569552450402187,-0.014943583871501753,0.014034659577344188,0.0058124212458150245
2,0.5547957021978842,2801,cognitive,3,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,0.015703928807926593,-0.01718270247763285,0.00709856520418527,0.0015194753150065577,-0.012627841440702326,0.0086961653193262,0.012483410882109858
2,0.5032579714886821,1618,cognitive,4,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,-0.019345704303462618,-0.010307494853675447,-0.01985343772421113,-0.016810983839849792,0.005355114410748901,-0.02436149853256577,0.01058341340387875
2,0.5044101412114808,2695,cognitive,4,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,-0.00873401806459767,-0.00030712128535992367,0.003996031858295224,-0.005576878520091422,-0.01933908225568237,-0.016458508960440054,0.012452442316601014
2,0.5417711993900033,1715,cognitive,5,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,-0.0023139916330863985,-0.005309998918043002,-0.005783703140712681,-0.004893111891505398,-0.00046087554288295476,0.0021833261131959268,0.040762515555263806
2,0.5376738670212621,2598,cognitive,5,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,-0.002835236150967102,-0.0006963022911660955,-0.0017200590860437348,0.0002928909454256279,-0.0035889548771284364,0.0032674385675883653,0.02581729394497887
2,0.5849910843360664,1675,cognitive,6,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,0.017474988960680227,0.011517913926350376,0.008430438978648657,0.010505153686723234,0.005913981522301814,0.02450793761672494,0.06168418036380091
2,0.5675459423097964,2638,cognitive,6,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,0.005091323367543843,-0.0034088744042730878,0.013308318915109196,-0.01063748292401201,0.010913196092033995,-0.002540584390300693,0.04625680762260407
2,0.5858541013520274,1590,cognitive,7,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,-0.0023868627564860743,-0.0013838754239189122,0.013515809202241047,0.010271855038138555,0.0025513720680869767,0.023032536145150207,0.02826162406305264
2,0.5898985792107829,2723,cognitive,7,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,0.005893161163230465,-0.005408876889436931,0.003206089177123883,0.0007482001367417279,0.009497574134907594,0.01127292247715691,0.05651522718780366
2,0.5532836307521252,1605,cognitive,8,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,-0.005984912192717906,-0.014505160035154108,0.0011575896821814148,-0.0018940634288986847,0.0020478680627512903,0.012549342276565522,0.02765798441210643
2,0.5416478774332754,2708,cognitive,8,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,-0.001823388467368181,-0.0033723339623214165,0.0004512968055938926,-0.0060739475273484,0.0022579979526362705,0.0032889327574427084,0.031906216754136865
2,0.5955911057334704,1298,cognitive,9,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,-0.004136182494716556,0.007486116834294965,0.011591908267930152,-0.011872351418795602,-0.02224127809694636,-0.018797489463619532,0.052927828032355774
2,0.5838494124975431,3015,cognitive,9,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,-0.0006061649644225287,0.005871491645895566,0.007036553670479617,-0.007491553068736856,-0.0002716395910823732,5.803463142172172e-05,0.05134344605294291
2,0.5327775758107578,1574,cognitive,10,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,0.002848410769427301,-0.02365035223736811,0.009628660985244675,0.0032672618365731433,-0.018630487760341874,-0.004343973759430064,0.03964711673982175
2,0.5405503503278164,2739,cognitive,10,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,-0.014282610617564384,-0.004725453668095558,0.001755405227434792,-0.0029629478466928205,-0.031747779431815185,-0.01716196520994474,0.02630245251646678
2,0.5876854261205782,1363,cognitive,11,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,0,0.006080581320927913,-0.008841368706093278,0.0011931079558302638,-0.006378293836743709,0.016972012596577622,0.0021091043502429853,0.0655488189549435
2,0.5929101606871905,2950,cognitive,11,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,0,1,0.008456881584469712,0.005919648117036791,0.0212867498328287,0.004508163246500008,0.011984856282379785,0.007701618073383843,0.06613806382490287
2,0.5892292686083762,887,cognitive,1,../data/targets/cognitive-4-rating/data_Adler_2018_Expt2.csv,0,0,0.004725862712664275,0.04042891058177376,0.0033878100799460743,0.013435416788295684,0.004728239193063244,0.03249983275796945,0.058015536120904265
2,0.5470748709914055,2346,cognitive,1,../data/targets/cognitive-4-rating/data_Adler_2018_Expt2.csv,0,1,0.00747589801734364,0.0055391699954841275,0.009341489524932401,0.010936212956171698,0.007021274510321518,0.006797206554005353,0.024289332019289976
2,0.5688436144593321,1270,cognitive,2,../data/targets/cognitive-4-rating/data_Adler_2018_Expt2.csv,0,0,-0.0028431236810703476,0.0038822567565087395,0.004226683006997,-0.010110280513157644,0.002450123200466725,-0.00903908308945992,0.05197205616295458
2,0.5930879724908077,1963,cognitive,2,../data/targets/cognitive-4-rating/data_Adler_2018_Expt2.csv,0,1,1.1552613889675988e-05,0.008975220262081774,0.00922409657734985,-0.003928684747751643,0.015872508588809897,0.006096857400711609,0.05557322331853565
2,0.5558971253786832,945,cognitive,3,../data/targets/cognitive-4-rating/data_Adler_2018_Expt2.csv,0,0,-0.0006273416313949953,-0.03725332808312043,-0.016827721939713613,-0.028044440177835993,-0.032577569748860426,-0.023384858871457803,0.018922372899330596
2,0.5327683047355065,2288,cognitive,3,../data/targets/cognitive-4-rating/data_Adler_2018_Expt2.csv,0,1,4.3162156044196375e-05,-0.009560669669940436,-0.008137156343416618,-0.0028799520393941735,-0.018594135347634367,0.005931296205562098,0.022817824392308457
2,0.6216933135465263,1241,cognitive,4,../data/targets/cognitive-4-rating/data_Adler_2018_Expt2.csv,0,0,-0.019137593715350776,0.0039077481224121914,0.005311603067084003,-0.029846061699928306,-0.01687462307777533,-0.023654765574123094,0.08608799778591743
2,0.6011112345819793,1992,cognitive,4,../data/targets/cognitive-4-rating/data_Adler_2018_Expt2.csv,0,1,-0.030605781784406916,0.00033534027949562174,0.006584035323843262,-0.03627637573101496,-0.023687379515901018,-0.029553327171219147,0.08438781986713335
2,0.581297020406246,1129,cognitive,5,../data/targets/cognitive-4-rating/data_Adler_2018_Expt2.csv,0,0,0.031271946137001204,0.0412736079568517,0.04443912560728329,-0.016642577667430592,-0.011776172089386893,-0.01660626704322903,0.05636550870332883
2,0.6052170038354492,2104,cognitive,5,../data/targets/cognitive-4-rating/data_Adler_2018_Expt2.csv,0,1,-0.002094770379946853,0.0036337179531256147,0.0034124872875240576,0.0029767140013982505,-0.011310292040290071,-0.01774518326018528,0.021888300062976228
