Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Temporal_distance,Condition,Task
1.0,1.0,2.0,2.0,3.3445368705069995,0.7713599649468961,1.0,Incongruent,C
1.0,1.0,1.0,2.0,3.837760266240366,1.151223136454064,1.0,Incongruent,C
1.0,2.0,2.0,4.0,1.9811930565010696,0.7259376805122884,3.0,Congruent,C
1.0,1.0,2.0,2.0,3.0784023328778862,0.5664421473738912,1.0,Congruent,C
1.0,2.0,2.0,3.0,3.9108223001894658,2.0614456427574623,2.0,Incongruent,C
1.0,2.0,2.0,4.0,2.2494551803792997,0.6288219424459385,3.0,Congruent,C
1.0,2.0,2.0,2.0,3.4641973920879536,0.8270530017580313,2.0,Incongruent,C
1.0,2.0,2.0,2.0,3.835571962139511,1.1850052348636382,2.0,Incongruent,C
1.0,1.0,1.0,3.0,2.2187877435280825,0.6559094877375173,2.0,Incongruent,C
1.0,2.0,2.0,2.0,3.64939872919058,0.9402675852034008,1.0,Incongruent,C
1.0,2.0,2.0,3.0,2.1774700677415244,0.4670794386402122,1.0,Incongruent,C
1.0,1.0,1.0,4.0,1.9997308722377056,0.5989450683991889,3.0,Incongruent,C
1.0,1.0,1.0,3.0,2.535662300451804,1.2324521313603327,3.0,Congruent,C
1.0,1.0,1.0,4.0,1.8281664358291887,0.7229543007924804,3.0,Congruent,C
1.0,2.0,2.0,3.0,2.7169723618899297,2.246224416452605,3.0,Congruent,C
1.0,2.0,2.0,4.0,1.6687209538940806,0.4728923521761317,3.0,Congruent,C
1.0,1.0,1.0,4.0,2.043364031400415,0.6267206125594385,3.0,Incongruent,C
1.0,1.0,1.0,4.0,2.255685734260624,1.223497479390062,1.0,Congruent,C
1.0,1.0,1.0,4.0,2.0047909664972394,0.7602067524785525,2.0,Incongruent,C
1.0,1.0,1.0,3.0,2.3174448123972984,0.5251261126140889,3.0,Incongruent,C
1.0,2.0,2.0,4.0,1.7713509393215645,0.6766909920952457,2.0,Congruent,C
1.0,1.0,1.0,3.0,1.7589538314568929,1.0145115659288422,3.0,Congruent,C
1.0,2.0,1.0,2.0,3.6087641292106127,1.8148396884680549,1.0,Incongruent,C
1.0,2.0,2.0,3.0,2.3248806976334895,0.6649002422163903,1.0,Incongruent,C
1.0,1.0,1.0,4.0,1.9699331775445896,0.7006794655499107,1.0,Congruent,C
1.0,2.0,2.0,2.0,3.4278803234810766,0.7309206466925389,3.0,Incongruent,C
1.0,2.0,1.0,1.0,3.2434104723542987,1.5850845783243133,1.0,Incongruent,C
1.0,1.0,1.0,3.0,1.8951386336193536,0.8442033325882221,2.0,Congruent,C
1.0,1.0,1.0,4.0,2.8370989339928196,1.7628085943651968,2.0,Congruent,C
1.0,2.0,2.0,3.0,2.8567194146125985,1.1632186039496446,2.0,Incongruent,C
1.0,2.0,2.0,3.0,3.0868671395001,0.45166243829953606,1.0,Congruent,C
1.0,1.0,1.0,3.0,3.635553828833508,0.985274690832739,2.0,Incongruent,C
1.0,2.0,2.0,4.0,3.1037828040462045,0.7597415224772703,2.0,Incongruent,C
1.0,2.0,2.0,2.0,3.916213470831281,0.7260927571805951,1.0,Congruent,C
1.0,2.0,1.0,2.0,3.3817478863638826,1.7818739989743335,1.0,Congruent,C
1.0,2.0,2.0,4.0,2.2449714954309457,1.0635863571915252,3.0,Congruent,C
1.0,1.0,1.0,2.0,1.85328024077171,0.6193573425953218,1.0,Incongruent,C
1.0,1.0,1.0,4.0,2.0399872164307453,0.7145686735275376,3.0,Congruent,C
1.0,1.0,2.0,1.0,3.1860969253793883,0.6819266758138838,1.0,Incongruent,C
1.0,1.0,2.0,2.0,1.7213099957989468,0.8513327567889064,1.0,Incongruent,C
1.0,1.0,2.0,1.0,2.5947206650744192,2.090749389539269,1.0,Incongruent,C
1.0,1.0,1.0,4.0,1.901860263613344,0.6962757804685681,3.0,Congruent,C
1.0,1.0,1.0,4.0,1.472685583285056,0.5046297359949676,3.0,Congruent,C
1.0,1.0,2.0,4.0,2.1837818522544694,0.7931043395219604,1.0,Congruent,C
1.0,2.0,1.0,2.0,2.38272101297116,0.7563753741560504,2.0,Incongruent,C
1.0,1.0,1.0,1.0,3.4531081795139467,0.7273366525769234,1.0,Congruent,C
1.0,1.0,1.0,3.0,4.1512091877593775,0.5448766443041677,3.0,Congruent,C
1.0,1.0,1.0,4.0,1.5093341385290842,0.8801655299866981,3.0,Congruent,C
1.0,1.0,1.0,3.0,3.9063751280009456,1.0137759773933794,2.0,Incongruent,C
1.0,1.0,1.0,3.0,2.2978427932830527,0.8578870024430216,3.0,Incongruent,C
1.0,2.0,2.0,4.0,2.295827617101168,0.5554017552385629,3.0,Congruent,C
1.0,2.0,2.0,2.0,3.2228546086516867,1.1477051935107738,1.0,Congruent,C
1.0,2.0,2.0,2.0,2.916739418684301,1.016391767971072,2.0,Incongruent,C
1.0,2.0,2.0,3.0,4.026270726120856,0.4872110979085846,1.0,Congruent,C
1.0,1.0,1.0,2.0,3.920709873706073,0.7772471347743704,2.0,Incongruent,C
1.0,2.0,2.0,3.0,2.559069441525935,2.137468902616092,1.0,Incongruent,C
1.0,1.0,1.0,3.0,2.3857454182616493,1.99341908772476,2.0,Congruent,C
1.0,1.0,1.0,4.0,2.4120239392432268,0.6258906652074074,2.0,Congruent,C
1.0,1.0,1.0,4.0,2.326732592031476,0.7643712584649621,3.0,Incongruent,C
1.0,1.0,2.0,2.0,3.1976345474722616,0.9767704996593238,1.0,Congruent,C
1.0,2.0,2.0,4.0,1.9938621639194023,0.6120396110090951,2.0,Congruent,C
1.0,1.0,1.0,2.0,2.959715758413949,0.6332375249439792,2.0,Congruent,C
1.0,1.0,1.0,3.0,2.1091616670164512,0.5044853259714728,3.0,Incongruent,C
1.0,2.0,1.0,2.0,2.702306539802521,0.975472040252498,2.0,Incongruent,C
1.0,2.0,2.0,4.0,2.033276663340075,0.7453218538285,3.0,Incongruent,C
1.0,2.0,2.0,2.0,3.623468925587076,0.6706397199777712,1.0,Congruent,C
1.0,2.0,2.0,4.0,1.9910277070302984,0.657747433440818,2.0,Congruent,C
1.0,1.0,1.0,4.0,2.2943884399792296,0.6314127074256248,2.0,Congruent,C
1.0,2.0,2.0,3.0,2.1937600922901765,1.9942523171266655,3.0,Incongruent,C
1.0,2.0,1.0,2.0,2.1798647304785845,0.6942905529576819,1.0,Congruent,C
1.0,2.0,2.0,3.0,2.8675386789109325,0.576854027727677,3.0,Incongruent,C
1.0,1.0,1.0,4.0,1.949898748884152,0.6386508493924339,3.0,Incongruent,C
1.0,2.0,2.0,3.0,1.4594015025213594,0.5259289830901253,2.0,Congruent,C
1.0,2.0,1.0,2.0,3.9877694559691013,0.5732359823814477,3.0,Congruent,C
1.0,1.0,1.0,2.0,1.8999570872474576,0.4681276420487848,2.0,Incongruent,C
1.0,1.0,1.0,3.0,2.4072719470423185,0.467397386837547,2.0,Congruent,C
1.0,2.0,2.0,3.0,2.869578470435954,0.5770661299429776,3.0,Incongruent,C
1.0,2.0,2.0,3.0,2.2170425156218703,0.4524784369605186,2.0,Congruent,C
1.0,2.0,1.0,2.0,2.7491290270700115,0.7081346328050131,1.0,Incongruent,C
1.0,1.0,1.0,4.0,1.937424923202343,0.6754167377803242,1.0,Incongruent,C
1.0,2.0,2.0,4.0,1.4878560199285855,0.7943826963964966,1.0,Incongruent,C
2.0,2.0,2.0,4.0,4.749047897825221,1.5752206870893133,1.0,Incongruent,C
2.0,2.0,2.0,4.0,6.265541634649707,0.9526416604530824,1.0,Incongruent,C
2.0,2.0,2.0,4.0,2.3942406587702862,0.5726319702007459,3.0,Incongruent,C
2.0,1.0,1.0,4.0,6.09263544917485,0.92021459683383,3.0,Congruent,C
2.0,2.0,2.0,4.0,2.4927879003953417,1.0559396693606686,3.0,Incongruent,C
2.0,1.0,2.0,1.0,4.447739713748888,2.1127113383736287,2.0,Incongruent,C
2.0,2.0,2.0,NA,6.512678353770753,NA,2.0,Congruent,C
2.0,2.0,2.0,4.0,3.343207243811776,0.9380168459392736,1.0,Congruent,C
2.0,1.0,1.0,2.0,4.1802805414226905,0.6653039321827237,2.0,Congruent,C
2.0,1.0,1.0,3.0,3.7676686081358635,1.405576859251596,1.0,Congruent,C
2.0,2.0,2.0,1.0,4.729572213509528,1.237890363940096,3.0,Congruent,C
2.0,1.0,1.0,4.0,2.143855120470107,1.7439804127243406,1.0,Incongruent,C
2.0,1.0,2.0,2.0,5.199537559161398,0.6982996109545638,3.0,Incongruent,C
2.0,1.0,2.0,2.0,4.550094133297534,1.2750419384465204,2.0,Incongruent,C
2.0,2.0,2.0,4.0,5.883092150525044,1.2011264815882896,1.0,Incongruent,C
2.0,1.0,1.0,4.0,6.152143937582878,0.8497030360194913,1.0,Incongruent,C
2.0,2.0,2.0,2.0,3.054806131360237,1.0624303333643184,1.0,Congruent,C
2.0,2.0,2.0,4.0,5.018634248768649,1.8879426100756973,3.0,Congruent,C
2.0,2.0,2.0,2.0,5.147888349587447,0.8195237663494481,1.0,Incongruent,C
2.0,1.0,1.0,4.0,4.794104699853051,1.5462348528271832,3.0,Incongruent,C
2.0,2.0,2.0,4.0,3.3359379134599294,0.8340616065397626,3.0,Congruent,C
2.0,1.0,1.0,4.0,3.113297594543837,0.7865494209036115,1.0,Congruent,C
2.0,1.0,2.0,2.0,4.57906601884315,1.3300335056264885,3.0,Incongruent,C
2.0,2.0,2.0,4.0,2.7764825532394752,0.8077559763041791,1.0,Congruent,C
2.0,2.0,2.0,2.0,4.387566610228532,0.5979152418804006,2.0,Congruent,C
2.0,2.0,2.0,4.0,3.0016389736883866,0.8108907442510827,3.0,Congruent,C
2.0,2.0,2.0,4.0,4.627109486315022,0.9417727418367576,2.0,Incongruent,C
2.0,2.0,2.0,3.0,5.497360206212761,1.0170748647906294,2.0,Congruent,C
2.0,1.0,1.0,4.0,4.008562868282752,0.4685700641748554,2.0,Incongruent,C
2.0,1.0,2.0,3.0,5.6321076381100275,1.0514916711836122,2.0,Congruent,C
2.0,2.0,1.0,4.0,2.5171382493790593,0.8300940184235515,1.0,Incongruent,C
2.0,2.0,2.0,4.0,3.4013196302294086,1.012875071639428,2.0,Congruent,C
2.0,1.0,1.0,4.0,4.150926707312465,0.4520781735045602,2.0,Congruent,C
2.0,2.0,2.0,4.0,5.365376260357152,0.8198388431410422,3.0,Incongruent,C
2.0,2.0,2.0,4.0,3.6745695694080496,0.9106022930864128,3.0,Congruent,C
2.0,1.0,1.0,NA,2.9492513028708345,NA,3.0,Incongruent,C
2.0,1.0,1.0,4.0,3.7867467541545916,0.3026041835437354,1.0,Congruent,C
2.0,2.0,2.0,2.0,2.8362060159124667,0.455873864259047,3.0,Congruent,C
2.0,1.0,1.0,4.0,4.657532037937926,0.827147968349891,1.0,Congruent,C
2.0,2.0,2.0,4.0,4.571644483428827,0.5481930058667785,2.0,Incongruent,C
2.0,1.0,1.0,4.0,2.6328953300944704,0.4719448320247466,2.0,Incongruent,C
2.0,1.0,1.0,2.0,3.2538977419899306,1.1410846600701916,1.0,Incongruent,C
2.0,2.0,2.0,4.0,2.8221428421966266,0.9190445460335468,3.0,Congruent,C
2.0,1.0,1.0,4.0,3.845308781408676,0.7813342435547384,2.0,Incongruent,C
2.0,2.0,2.0,4.0,5.816790639266402,0.9006035279599018,2.0,Incongruent,C
2.0,1.0,2.0,1.0,3.1238707184129453,0.5131107638517278,3.0,Congruent,N
2.0,1.0,1.0,2.0,4.4563317102256415,0.7767607069727092,2.0,Incongruent,N
2.0,1.0,1.0,4.0,4.492506464615872,0.5227378368253994,3.0,Congruent,N
2.0,2.0,2.0,3.0,4.2295715981235835,0.7315032896367484,2.0,Incongruent,N
2.0,1.0,1.0,4.0,4.739244824926573,2.1647511118935654,2.0,Incongruent,N
2.0,2.0,1.0,2.0,4.785332190633199,2.36170118494556,2.0,Congruent,N
2.0,2.0,2.0,4.0,3.725104523033224,0.480929033466964,3.0,Congruent,N
2.0,1.0,1.0,4.0,2.8408562704171345,1.0010256406058031,3.0,Congruent,N
2.0,2.0,1.0,3.0,3.4646143734898938,0.875271025532129,2.0,Incongruent,N
2.0,2.0,1.0,3.0,3.714956834890472,0.9490096619447286,1.0,Incongruent,N
2.0,2.0,2.0,2.0,3.059146232142666,0.4700194994802587,1.0,Congruent,N
2.0,1.0,2.0,3.0,5.062941512642284,1.0975983189346152,1.0,Congruent,N
2.0,1.0,1.0,4.0,2.840269603992056,0.30989607798983343,3.0,Incongruent,N
2.0,2.0,1.0,1.0,4.789119676257542,0.5323620380040666,1.0,Incongruent,N
2.0,2.0,1.0,2.0,5.478661957473379,1.2486398979963271,2.0,Incongruent,N
2.0,2.0,2.0,4.0,4.411249882563425,1.1572229098601383,3.0,Congruent,N
2.0,2.0,2.0,3.0,4.005806356592076,0.7184349873095925,2.0,Incongruent,N
2.0,1.0,2.0,3.0,4.825774840708618,1.1749615692460793,2.0,Incongruent,N
2.0,2.0,2.0,4.0,4.760857534005481,0.5522098247347458,3.0,Congruent,N
2.0,2.0,2.0,4.0,3.327923968030518,1.837166836034157,1.0,Incongruent,N
2.0,2.0,2.0,4.0,3.2048836082503835,0.9860910826282634,2.0,Incongruent,N
2.0,1.0,2.0,1.0,4.767171787825647,0.8973382985277567,1.0,Congruent,N
2.0,1.0,1.0,4.0,2.1924179723428097,0.8277498142597324,3.0,Incongruent,N
2.0,1.0,1.0,3.0,4.596880165379844,0.464582783763035,2.0,Incongruent,N
2.0,2.0,2.0,3.0,3.5430410079825383,0.691474998369813,3.0,Incongruent,N
2.0,2.0,2.0,4.0,2.2078304788410605,0.8080406941371621,3.0,Incongruent,N
2.0,2.0,2.0,4.0,5.190272332194581,1.150425374184124,2.0,Incongruent,N
2.0,2.0,2.0,4.0,3.5178795824067493,0.9058150129967544,1.0,Congruent,N
2.0,2.0,2.0,3.0,3.3970201448100847,0.6311168692845968,3.0,Incongruent,N
2.0,2.0,2.0,4.0,3.2748544513415254,0.975000625643588,2.0,Congruent,N
2.0,1.0,2.0,3.0,2.8316144280543085,0.6429695823717338,1.0,Incongruent,N
2.0,2.0,2.0,4.0,2.998544410853356,0.8555893925768032,2.0,Congruent,N
2.0,1.0,1.0,4.0,2.980206367097708,1.0529731064743828,2.0,Congruent,N
2.0,2.0,1.0,4.0,5.041213931810488,0.6833822837397747,1.0,Congruent,N
2.0,2.0,2.0,4.0,2.9029916295403377,1.075000994871516,1.0,Incongruent,N
2.0,1.0,2.0,2.0,4.299889928250195,0.4475948932959,1.0,Incongruent,N
2.0,1.0,1.0,4.0,2.7137945789581863,0.9173341877612984,3.0,Congruent,N
2.0,2.0,2.0,4.0,5.071391150198906,0.8100374112655118,1.0,Incongruent,N
2.0,1.0,1.0,2.0,4.144706402170414,1.2429557977593504,1.0,Congruent,N
2.0,1.0,2.0,3.0,5.075490840827115,1.152811424486572,1.0,Incongruent,N
2.0,2.0,2.0,4.0,2.6949240225949325,1.211563810640655,1.0,Congruent,N
2.0,1.0,1.0,3.0,4.7690470691086375,1.2945032637944678,3.0,Congruent,N
2.0,1.0,1.0,4.0,4.183124437695368,0.3411822190028033,3.0,Congruent,N
2.0,1.0,2.0,2.0,4.020979273442208,0.764356199237227,3.0,Congruent,N
2.0,1.0,1.0,NA,4.7955553659230645,NA,2.0,Congruent,N
2.0,2.0,2.0,4.0,3.408096242830652,0.7588727143083815,2.0,Congruent,N
2.0,2.0,1.0,2.0,3.720487499289448,0.5129253280319972,3.0,Incongruent,N
2.0,1.0,1.0,1.0,4.362012979687279,0.4052589106649975,1.0,Congruent,N
2.0,1.0,1.0,3.0,3.7016473018884426,1.4197569559983094,2.0,Congruent,N
2.0,2.0,2.0,4.0,4.131179843618156,0.8837575861507503,3.0,Incongruent,N
2.0,1.0,1.0,4.0,3.6077252891373055,0.986676518285094,3.0,Incongruent,N
2.0,1.0,1.0,4.0,3.6478889649697517,1.1472979908539855,1.0,Congruent,N
2.0,1.0,2.0,3.0,3.995451489045081,0.9839118014715496,2.0,Congruent,N
2.0,2.0,2.0,4.0,2.746687283412029,1.2286965215607781,2.0,Congruent,N
2.0,2.0,2.0,4.0,3.66586188067231,0.7819040894719365,3.0,Incongruent,N
2.0,1.0,2.0,1.0,3.6272846657302584,0.34445811509431223,1.0,Incongruent,N
2.0,1.0,1.0,4.0,1.6842425910799648,0.7978950572760368,3.0,Incongruent,N
2.0,1.0,1.0,3.0,3.403885783020087,1.884004150149849,2.0,Congruent,N
2.0,1.0,2.0,4.0,4.216034372908325,0.8019689017564815,2.0,Incongruent,N
2.0,2.0,2.0,2.0,5.373502205744443,0.7408567216989468,2.0,Congruent,N
2.0,1.0,1.0,NA,2.8495385232672565,NA,3.0,Incongruent,N
2.0,2.0,2.0,4.0,2.6150992348339055,0.9458523299072112,3.0,Congruent,N
2.0,1.0,1.0,4.0,2.1256274356419453,0.7584341503861651,2.0,Congruent,N
2.0,2.0,2.0,4.0,4.373281077627325,0.5105405084977974,1.0,Congruent,N
2.0,1.0,2.0,4.0,6.039156086502771,1.2561315872299021,2.0,Congruent,N
2.0,2.0,2.0,4.0,4.77502286152594,0.4585971451924706,3.0,Incongruent,N
2.0,2.0,1.0,4.0,3.9146277273321175,1.0627043845306616,1.0,Incongruent,N
2.0,1.0,1.0,4.0,2.5734409955111914,0.771533221934078,2.0,Congruent,N
2.0,2.0,2.0,2.0,3.8575803661187815,0.9556586848593724,2.0,Incongruent,N
2.0,1.0,2.0,2.0,2.9849087241382217,0.956649043426296,1.0,Incongruent,N
2.0,2.0,2.0,4.0,2.5231062469320023,0.7851783445439651,3.0,Congruent,N
2.0,2.0,2.0,4.0,3.584650016553496,0.8625149282015627,3.0,Congruent,N
2.0,1.0,2.0,4.0,4.703077455145831,0.6719554166338639,1.0,Incongruent,N
2.0,1.0,2.0,2.0,4.358174212029553,0.4879743639103253,2.0,Congruent,N
2.0,2.0,2.0,4.0,2.6483755288718385,1.6647037272996386,2.0,Incongruent,N
2.0,2.0,1.0,3.0,5.332292376497207,0.6225084625584714,1.0,Congruent,N
2.0,1.0,1.0,4.0,1.4894701581652043,0.7422696441972221,3.0,Incongruent,N
2.0,2.0,2.0,4.0,3.7981715699825145,1.1747880308539609,1.0,Congruent,N
2.0,2.0,1.0,3.0,4.4238209543291305,0.4834221606470237,1.0,Incongruent,N
2.0,1.0,1.0,2.0,5.953773147168249,1.2283441114486775,3.0,Incongruent,N
2.0,1.0,2.0,4.0,2.104477085344115,1.0337804989612778,1.0,Incongruent,N
2.0,1.0,2.0,2.0,2.69275089527946,0.5781893012572255,2.0,Incongruent,N
2.0,1.0,1.0,3.0,3.4236749031078944,0.6933252540220565,1.0,Incongruent,N
2.0,2.0,2.0,4.0,2.1941931510991712,0.6213281553536945,3.0,Congruent,N
2.0,2.0,2.0,4.0,2.3627703127094715,1.2941849049529992,3.0,Congruent,N
