experiment,condition,slope,intercept,cv_score,pval,p_corrected,stars
data_Bang_2019_Exp1,RNN_correct_correct,"[-0.0043066088305357625, -0.004459510370446853, -0.004390803084107165, -0.004392534195553001, -0.004628869261060693, -0.004540439172380863, -0.005169886000088038, -0.005866738899518672, -0.004651079436961465, -0.005110678626059076, -0.00462146911136918, -0.004736875584721026]","[-0.06015680779143115, -0.0547089224094255, -0.057466596708883516, -0.05798023693979353, -0.05539383483150074, -0.05842631988571752, -0.06609918455008942, -0.06675051103204999, -0.061751248695737046, -0.06053450536876075, -0.061493683070307475, -0.0658724288512412]",-0.003536935472339173,9.999000099990002e-05,0.0015998400159984002,**
data_Bang_2019_Exp2,RNN_correct_correct,"[0.0068432318893717784, 0.0067319786429968645, 0.006785014226923652, 0.006852572073949251, 0.006711983459583407, 0.006771956854591528, 0.006869285658763062, 0.006749756821161695, 0.006974008685754274, 0.00670430054391501, 0.006783045772084106, 0.007018381329454635, 0.006721925683023266, 0.007000527448794126, 0.006754574626670578, 0.00682661470766234, 0.006763958567276174, 0.006722546431360631, 0.006752227452538808, 0.006803370936511569, 0.006825379827860443, 0.006766762409665229, 0.006732334985851271, 0.006810756014529341, 0.006935467366486811, 0.006832230267811873, 0.006747931623064573, 0.006895793761266225, 0.006731731538906387, 0.006882419149684944, 0.006794864086524474, 0.006784012110549668, 0.006753058351452407, 0.006888222745155442, 0.006735896805812038, 0.006729383474837489, 0.0069987003002308515, 0.006748086185822479, 0.006770794302453756, 0.006744888935984283, 0.006728016132901993, 0.006776561993074045, 0.006719880582674892, 0.0067206185646312405, 0.0067584566793076695, 0.006767879900878182, 0.006706287407634812, 0.006829548619492186, 0.00695839053835705, 0.006853603615799733, 0.006737746692769459, 0.006779086033724259, 0.006976381808497949, 0.006793010634509278, 0.006959235006337671, 0.006744944763982457, 0.006882138321483399, 0.007086881275567974, 0.00695211649486968, 0.00682880436697152, 0.0069216553170189194, 0.006781277568530683, 0.006849291720094855, 0.006726759327426399, 0.007084385794132936, 0.006694972953850994, 0.006896102300929655, 0.006710991661830042, 0.006731237558424968, 0.00688074981105206, 0.00684474947496071, 0.0068295139292475285, 0.006853527616434289, 0.006701924668688895, 0.006805068282555613, 0.007044786406518222, 0.006958231459720658, 0.006733712192337778, 0.006710513389823046, 0.0067913138143221976, 0.006759126348468503, 0.00670337231490235, 0.006846988862122178, 0.006767515354340319, 0.006859931538926018, 0.00683779266064486, 0.006957805743198595, 0.006775847505652697, 0.0066934224718661044, 0.006905311578563964, 0.006737103840945066, 0.006839048587918975, 0.006764197875339553, 0.00709441792505853, 0.006932147218451927, 0.006794895893511164, 0.006817974917757584, 0.00671912894613824, 0.0067624165237796414, 0.006797794617206294, 0.006740937351502442, 0.006724928601708159, 0.0068102732416621585, 0.006932950967216709, 0.006716028609709747, 0.006839887662958543, 0.006770846719439198, 0.006726456581826455, 0.006773255049635696, 0.006839035461665137, 0.00678175234314544, 0.006817035445303281, 0.006737277863211812, 0.006757916195389761, 0.006766161399944628, 0.006845373629496552, 0.006725101036086027, 0.006868604562908215, 0.006766420242924041, 0.006783413861852381, 0.006707646536381505, 0.006706708690086759, 0.006918529332008282, 0.006808202363663179, 0.006789729838320004, 0.006787312197885681, 0.006970829165147095, 0.00672759996123844, 0.0068194807263160075, 0.006752639826119769, 0.006771961858267301, 0.006889496217975891, 0.006777574597883881, 0.00679805358008943, 0.0067608612820696775, 0.0067416160600396085, 0.006968236591311791, 0.006754640088633855, 0.006984863473434663, 0.006714699439075167, 0.006815855432227691, 0.006905186152365698, 0.0068193791176432384, 0.0067188954847587625, 0.006797216031821173, 0.006952547321398384, 0.006897158922509846, 0.006976194219804228, 0.0068293566711951316, 0.006941008685005459, 0.00680652845464396, 0.006821026217350101, 0.006707782610573118, 0.006806576665146461, 0.006826793881362498, 0.0067493982963831994, 0.006751357750489182, 0.006825174615187529, 0.006707124530477729, 0.006941557113697252, 0.006793322923595479, 0.006878985133164439, 0.006859974870289786, 0.006886312744217686, 0.006742194152190721, 0.006774422788559188, 0.006705605879143312, 0.0067036330957185525, 0.006866321819033106, 0.0069197212266414055, 0.006827674600425805, 0.006979236471400655, 0.006681325602755257, 0.006839339878515181, 0.006799624895303882, 0.0068854000427396944, 0.006862442739202251, 0.006857138102754534, 0.006789264907436712, 0.006774075332217071, 0.006798502490095653, 0.006724007175158719, 0.006702904285464079, 0.006761456805194559, 0.006689045174901455, 0.006795142360166104, 0.006828806751147809, 0.006734168575121744, 0.00678125861643627, 0.006717922555771457, 0.006681676354884881, 0.00678442958001163, 0.0066958413699537145, 0.006797222293706667, 0.006680465625942724, 0.006811396269924838, 0.006734777872876712, 0.006809108277247344, 0.006798522908595004, 0.006765158093081073, 0.006725215330078452]","[0.07854750747424366, 0.07822323581733277, 0.07847676509229248, 0.07884306502951971, 0.07807397359964788, 0.07842718577081591, 0.07872372058984924, 0.0783397230209707, 0.07923769107737169, 0.0774536064698558, 0.07862187769806957, 0.07922539112527005, 0.07789087580981888, 0.0792655903372155, 0.078103908522929, 0.07879413575603271, 0.07845806104703502, 0.07768634587292889, 0.07834467820720427, 0.0784573057106532, 0.07870929691797021, 0.07842363684482946, 0.07802372640731073, 0.07845247797258355, 0.07905736452689674, 0.07873654252550841, 0.07824293057827494, 0.0788951050687208, 0.07801309439562906, 0.07905192888004514, 0.0785748120014464, 0.07811480253698731, 0.07845184145269914, 0.07889830440984431, 0.07826627750199147, 0.07770633469365655, 0.07925049485190133, 0.07838465291861801, 0.07837621674515174, 0.07822214724595003, 0.07771033370986445, 0.07853598801412823, 0.0780871626149719, 0.07792186578421215, 0.07832520657148542, 0.07811558659258248, 0.07786781224982053, 0.07836735572728076, 0.0791606271756958, 0.07876650217080061, 0.07807483588183517, 0.07842920479115649, 0.07915672198267235, 0.0785446878469587, 0.07903452435986308, 0.07819211268337874, 0.07892814594771155, 0.07953154990968025, 0.07909024501873534, 0.07868074404087864, 0.07901464393005395, 0.07840048945603265, 0.07875236098917573, 0.07802672639031882, 0.07952203458141988, 0.07750961735567802, 0.07891277390962717, 0.07795997200374091, 0.07822391958951078, 0.07892417634172433, 0.07869646249802666, 0.07852306772560533, 0.07884348784716008, 0.07784954581580322, 0.07842763727251356, 0.0794426473323169, 0.07908248471567117, 0.07815559153401662, 0.07799479854450164, 0.07841025630584048, 0.07840099099720083, 0.07810642293638739, 0.07869223545279991, 0.07849338387556914, 0.07867555261944993, 0.07857700937257261, 0.07891836719291168, 0.07832166555405365, 0.0778501107894469, 0.07888536396612657, 0.07817144153008193, 0.07862602918311873, 0.07843162997179018, 0.07952714816903723, 0.07895834715333722, 0.078595995172579, 0.07848153689137802, 0.07802978218341439, 0.07820413519249922, 0.07846104816822067, 0.0783225091067215, 0.07817768747623477, 0.07864769603937471, 0.07921247139708633, 0.07780668979169017, 0.07872474825854299, 0.07850116603536922, 0.07795088558969962, 0.078393392037679, 0.07877104656386008, 0.07852535877170776, 0.0784571560223056, 0.07786444562059272, 0.07837115586983437, 0.07819523147282217, 0.07867337847493402, 0.07823716010336476, 0.07889461101931759, 0.07811838033834236, 0.07832079683561519, 0.07799063192828332, 0.07769418782045359, 0.07913897361352987, 0.07876061025151831, 0.07835144107760884, 0.07867092899772551, 0.07930934262570252, 0.07816880576688973, 0.07838550021104385, 0.07838438070170249, 0.07849973185246331, 0.0788776683502863, 0.07821916780044452, 0.07856752828386633, 0.07825403005031545, 0.0783759446664259, 0.07936331229713794, 0.07812990921926918, 0.07935031441423174, 0.07798657939136752, 0.07861084360229328, 0.07898840141774703, 0.07856364440085428, 0.0780896953224325, 0.07853762791219855, 0.07898465884895313, 0.07900121491840377, 0.07943012605861599, 0.07878343421910988, 0.0790757039681178, 0.07851462071153764, 0.07851458399113667, 0.07790573811312182, 0.07856972985715092, 0.0786811251742892, 0.07825763039841514, 0.07833690130511606, 0.07858314027254557, 0.07775398595020566, 0.07904998747929597, 0.07858859422020811, 0.07871515492859502, 0.07886098608588323, 0.07881378737199321, 0.07838360749329071, 0.07824162508228484, 0.07804391262662197, 0.07791467623148778, 0.07886392083073354, 0.0791688773610085, 0.07851670387737619, 0.07924904146028887, 0.07747446944990577, 0.07897279215336178, 0.07853894472157825, 0.07865302425166387, 0.07878934131653852, 0.07874788804192134, 0.07848582984085721, 0.07810670540888581, 0.07854894342757826, 0.07820775307269784, 0.07826861354485973, 0.07848544230035671, 0.07819766624258653, 0.07837485181929182, 0.07873096907326758, 0.07801343753452238, 0.07848102987875333, 0.07828489930012997, 0.07778469944933677, 0.07836844646496958, 0.07812043017983193, 0.07838672103266184, 0.0774479061150279, 0.07870704431888938, 0.07835849082970972, 0.07855049861093974, 0.0787618606918456, 0.07855889915508454, 0.07803071539725714]",-0.020101058358183297,9.999000099990002e-05,0.0015998400159984002,**
data_Gajdos_2019,RNN_correct_correct,"[0.02051905529846882, 0.021283970227686126, 0.020826652530400065, 0.02025888349883275, 0.02024578837841655, 0.02002676981672785, 0.020281876775659617, 0.019994997479211064, 0.020800634608998624, 0.020727958833482364, 0.020987622490320105, 0.02005838057790299, 0.020288299682623974, 0.021029936465423966, 0.020819774532734255, 0.020432211840636132, 0.02072929033639119, 0.02210327472368811, 0.020033866051081442, 0.020581575724194723, 0.02026856133683707, 0.02079793697961593]","[0.07333373029042062, 0.07480488469660301, 0.07326820308234591, 0.07340006597805185, 0.0727549510158008, 0.07241008536419986, 0.07171784069421516, 0.07132050740099388, 0.07313851124339757, 0.0742931983198224, 0.07573326737972656, 0.07088065858652948, 0.07242085082049748, 0.07407227035957847, 0.07325612849433853, 0.07136979816429204, 0.0738373316478148, 0.0762460391023227, 0.07223892488727328, 0.07366148727983413, 0.07166406134235301, 0.07403154220433895]",-0.004096560639809157,9.999000099990002e-05,0.0015998400159984002,**
data_Haddara_unpub,RNN_correct_correct,"[0.0027123183696237904, 0.0026830371194949986, 0.0026633063813312004, 0.002657156584504835, 0.002662951747023886, 0.0027352342326669474, 0.002824526965274007, 0.0026471520097559515, 0.002695003917828552, 0.0026810149154520833, 0.0026953333560033347, 0.002666389279204286, 0.002637117979841016, 0.002668622935954749, 0.002701316300858653, 0.002656739196351604, 0.002690699223818499, 0.0027418458811637463, 0.002830982308148862, 0.0026516574207968557, 0.0026442270928885557, 0.0027026283364913395, 0.002666855918259942, 0.0027169939599273516, 0.002681824621616224, 0.002657101354834658, 0.0026829473923267676, 0.00274895498244234, 0.0026409097527179334, 0.0026536173941929786, 0.002663088050914511, 0.0026616283309658277, 0.0026860840729202315, 0.0026501357224258566, 0.002685762687368851, 0.0027251151354441804, 0.0026705574078843444, 0.002657090053886008, 0.002696482285445644, 0.002646307996059202, 0.0026799331137658503, 0.002687755095821576, 0.002685033578979687, 0.0026840065757092395, 0.002680045908933024, 0.002669454231617826, 0.002657218072420505, 0.0027158372741300455, 0.002647341175123887, 0.00269837909168788, 0.0028357279124286198, 0.0026875985572601085, 0.0026398100236970424, 0.002685813862791269, 0.002660455239841889, 0.002652700640276424, 0.0026910580737525927, 0.0026674744999100487, 0.002633709045275003, 0.0027636789381736576, 0.0026741085986930957, 0.002657108678972795, 0.002810687185102821, 0.0026640824109432446, 0.002650314987794297, 0.002678177881844104, 0.0026807668098391903, 0.002689405336898337, 0.0027601686738985003, 0.002677189531260137, 0.002659951428406114, 0.0026499588940250346, 0.0027475434186997653, 0.0027464977217295187, 0.0026954316763078945, 0.0028307104541700216, 0.002634322976049441, 0.002683269939004847, 0.002836746204308987, 0.0028037575108316075, 0.0026388478113770143, 0.002719132259871762, 0.0027640674748540682, 0.0026638637694283104, 0.0026376234221918223, 0.002787773193501295, 0.0028143004231293276, 0.002706320468973125, 0.002691649228931229, 0.002730979034451178, 0.002738683802426254, 0.0026673891369844312, 0.0028006743334089237, 0.0027701563156601414, 0.0027330848637428947, 0.0027589485123407764, 0.0027595818422854424, 0.0027420211623823843, 0.0027835007326402913, 0.002704026950191613, 0.0026887877890549145, 0.0026704658398887496, 0.0028327242305055777, 0.0026379819840275805, 0.0026787540544814283, 0.0027565859782071106, 0.002711269393336789, 0.002689766519256173, 0.00271444413206837, 0.0026847212745659023, 0.0026354674277277853, 0.002732908101770206, 0.0028073878263646726, 0.0026804889175827355, 0.002657510252012941, 0.0027470792022851803, 0.0027028948998471295, 0.002633390861977021, 0.0026993310810812963, 0.002691334834275144, 0.0026808468466884036, 0.0027203067795028048, 0.0028382255602026926, 0.002670181814200655, 0.0026674455138995194, 0.0026524361987474345, 0.0026910353298029827, 0.002702115266360648, 0.0026566035303996404, 0.0026796983218870638, 0.0027119789405647765, 0.0026506008416136793, 0.002654419168925425, 0.0026644936036356115, 0.002693948504691689, 0.002700833157317662, 0.0026332962746271754, 0.0026327105290068387, 0.0027370467648792246, 0.0026784728388292204, 0.00268983298199406, 0.0026405252780053946, 0.0026376070802284772, 0.002695935956625867, 0.0026668940059160393, 0.0026843851878271033, 0.002728876541665845, 0.002705442449859655, 0.0027449526581272018, 0.0026970204944311627, 0.002660327601097378, 0.002660693243433574, 0.0026776687777833397, 0.0027275324470635094, 0.0026779922171671936, 0.002709292171659551, 0.0027763441182431414, 0.0026403668197265045, 0.002663095675157215, 0.002645553941903212, 0.002646566184643991, 0.00268708856925458, 0.002781909045251734, 0.002745991719158922, 0.0026386001953020355, 0.002678708798847365, 0.0026492807425461482, 0.0027541552038575314, 0.0026596729369171325, 0.0028469960891858662, 0.0026630605338869824, 0.0026660990696472184, 0.0026989883483653984, 0.002636427162524206, 0.0027366430437186073, 0.0026790007894153967, 0.0026730342334415833, 0.00263447926671786, 0.002676381075382068, 0.0026923642106252916, 0.002637882787006096, 0.002689331524706151, 0.0026884118765276178, 0.0026370495525813924, 0.002706614163361375, 0.002669629563169757, 0.0028144827647849768, 0.002829194626492768, 0.0027543434287204084, 0.0026969093412990445, 0.0027638592089434, 0.0026855092133493018, 0.002672750116279428, 0.0026955404145014004, 0.0027815799442099253, 0.002742030559655268, 0.0027293325249279693, 0.0026606848389948094, 0.0027168985784867296, 0.002643828308148967, 0.0026658935897398667, 0.002703714696157235, 0.002690921784155082, 0.00264156952115254, 0.0026356759805639613, 0.0026401124959444886, 0.0026613042900015954, 0.0027127396207225433, 0.0028099507592320478, 0.0026947905444501415, 0.002636189883261365, 0.0027143209979353616, 0.002712166697026039, 0.0026813483314492488, 0.002627836676329508, 0.0027548247385198424, 0.0026783732837768145, 0.0028093589047727685, 0.0026743943021412747, 0.0028316424917570887, 0.0026510155092143613, 0.0027034681929068633, 0.002708938921787612, 0.0026863096596177675, 0.00269096121743645, 0.0027239555778379655, 0.00270303001668848, 0.0026654041736298333, 0.0026669811495103925, 0.002680936581058465, 0.002754669050437077, 0.0026645277342806847, 0.0027591458314913412, 0.0027143437482644336, 0.002673602965387701, 0.0027150769212546, 0.0027036071303301, 0.002668680421246312, 0.0027366373215622036, 0.0026280326667546265, 0.0027410270450297903, 0.0026478066286619354, 0.0026783870737981576, 0.002675583973484714, 0.0027327390244053333, 0.0027309781385255754, 0.0026995468727145813, 0.002681836233064375, 0.0027966567654908415, 0.0027698708700090364, 0.0026770546939388147, 0.0027186115754930713, 0.002708639640504979, 0.0026976912738843673, 0.002694636289874294, 0.0027246060174853522, 0.002647489080372288, 0.0027011589513460913, 0.00268379990184524, 0.0027121087986162343, 0.0026988106234749915, 0.002823443266057453, 0.002656563251198967, 0.0026393820021681415, 0.002693930418297542, 0.002694839423368992, 0.0026670088584586477, 0.0026755690772117817, 0.0026803572832488683, 0.0026492018754227394, 0.002662764170979993, 0.0028154507077083994, 0.0028322754693829635, 0.002739394700199907, 0.002680526843269108, 0.0026983748028417613, 0.0027180069602394663, 0.0026697532161510293, 0.002766512985455267, 0.0027654446213525425, 0.0026524842592951163, 0.0026464830191694527, 0.0027622138930206166, 0.002639210112825248, 0.0028104845193530656, 0.002644001192185413, 0.0027318959174235263, 0.0027276992737831737, 0.002706208538761302, 0.0027211678958534557, 0.0028366816769954855, 0.00266358405803679, 0.0026596868213728127, 0.0026562411488107195, 0.002800921547206007, 0.0026636606539021395, 0.0027630544584285404]","[0.07050240753777758, 0.07030069151908835, 0.07009844294673385, 0.06996310696352821, 0.07004747321375665, 0.07050036904008594, 0.0710434248463559, 0.0697154455388841, 0.07034779041034751, 0.07019541236134365, 0.07046935534043025, 0.07005379578238054, 0.06967130845419985, 0.07031121939735123, 0.07041301861012635, 0.07008689695363284, 0.07029132114215875, 0.07071512100401024, 0.071052549230237, 0.07004774345183408, 0.06995021491037559, 0.0703425653036265, 0.0701585680554807, 0.07057729889202279, 0.07028026433498957, 0.0701118083334707, 0.07027035402114729, 0.07054928575876637, 0.0696739581343748, 0.07004602246587163, 0.07013478112373783, 0.07005620786370545, 0.07033299517142177, 0.06984652446016183, 0.07028660308540954, 0.07052504598068879, 0.0702126258179405, 0.07004852565978861, 0.07032713154059413, 0.06992773069028878, 0.07027807229318687, 0.0703251333595623, 0.07026964364462439, 0.07029473049079644, 0.07016380747891604, 0.07024162015178759, 0.0697766391786146, 0.0704459877413657, 0.07001747464302471, 0.07032268047309083, 0.071062234376241, 0.07041967949491335, 0.06981644007135739, 0.07030400481167973, 0.0699612695627507, 0.069919747434776, 0.07030261138570142, 0.07015978235606626, 0.06976809478719548, 0.0707804912847613, 0.07029539950569401, 0.0700029791679625, 0.07096763889462854, 0.07017901690365279, 0.06982838686085871, 0.07010913566915652, 0.07031997749955937, 0.07024612875913691, 0.07078252061992506, 0.07016378299648812, 0.07016036496476995, 0.0700586056484855, 0.07062748608844865, 0.07061523495623614, 0.07031090171459053, 0.07108472458795653, 0.06981091836254912, 0.07025314859942429, 0.07108850164169811, 0.07091386318644194, 0.06965144198464215, 0.07055642963965529, 0.07080007456720985, 0.0701031929887417, 0.06969682293423658, 0.07091740675860954, 0.07102487653784073, 0.0705000736886747, 0.07026138134795444, 0.0706173572238423, 0.0705609876789679, 0.07008291787703089, 0.07093543890962695, 0.07080446962933254, 0.0706272307730836, 0.07078548312147862, 0.07083128161378212, 0.07063670497129901, 0.07076934704455684, 0.07023494431247171, 0.0703407946713594, 0.07031556140314604, 0.07114016954210166, 0.06973551129223399, 0.07032281404942355, 0.07065827694282555, 0.07048124169998676, 0.07046403676004458, 0.07048756402774457, 0.07037526088623315, 0.06966885834706721, 0.0705949359743522, 0.07094946065527821, 0.07024661227890416, 0.07011854111300923, 0.0706663812917615, 0.07046289857415969, 0.06975020333079496, 0.07037534951452085, 0.07037143861917777, 0.07018286374374247, 0.07048279713901318, 0.0711422487681218, 0.07016871420965468, 0.0700592711038231, 0.06989753457468191, 0.07031596961586087, 0.07040455375330225, 0.07004715590462858, 0.07014974308756657, 0.070466924408268, 0.07002904208914983, 0.07001161152582545, 0.07010898706636486, 0.0704208857918631, 0.07028789483034696, 0.06960548813635843, 0.06964558286786524, 0.07058749323094282, 0.07016992772200524, 0.07023196195409843, 0.0697443018930267, 0.0697380274570912, 0.07032798880760643, 0.0700828555775257, 0.07022791480193372, 0.0706044182782127, 0.07042031315689526, 0.07066530097467726, 0.07028042421992413, 0.07015956981343194, 0.07003195212134823, 0.07026136555504302, 0.07058904714163461, 0.07023318082261318, 0.07030044233749294, 0.07074847606346125, 0.06964464083896454, 0.07009187080689441, 0.06976806031593517, 0.06996648562577554, 0.07015833216814195, 0.07077825811027638, 0.07057338631054372, 0.0696387400228545, 0.07021025545001207, 0.069893776932236, 0.07071199598029022, 0.06996790326663159, 0.07115682885854359, 0.07006823201064002, 0.07015665413303271, 0.07046004302042358, 0.06971884083222113, 0.07067543171168728, 0.07025316257066869, 0.07016413125775009, 0.06965967266633831, 0.07018469670658976, 0.07033137965562425, 0.06970287253459276, 0.07028442470140506, 0.07033224779767364, 0.0697506811961888, 0.07045484961837846, 0.07016955285519692, 0.07098340976997082, 0.07106615157455186, 0.07059318462837716, 0.07030417951794116, 0.07077201760879717, 0.07034014298532015, 0.07028610614100202, 0.07045633232114014, 0.0708891748861564, 0.07063876643181026, 0.07059066888135894, 0.07000020309673997, 0.07052588470573949, 0.06967742759072218, 0.07014324820610399, 0.07041088108653892, 0.07028724827612817, 0.06974235074224445, 0.06985137979713654, 0.06977885272716837, 0.07013417649433254, 0.07035867919561939, 0.07098485813995897, 0.07033749367148005, 0.06962707558179806, 0.0704835973113484, 0.0704845642220115, 0.0702862404185257, 0.06966787830816165, 0.07062339271115355, 0.07025733075814541, 0.07095010043222685, 0.07032455863785796, 0.07106499626127905, 0.06988801358697778, 0.07041734980869771, 0.07043941021151322, 0.07029504897287404, 0.07031152242562783, 0.07053895620497921, 0.07037324655812331, 0.06999974458181533, 0.07005926955402043, 0.07023160091070471, 0.07063783198457863, 0.07007441337667075, 0.0707582005323967, 0.07048288315849, 0.07006215144452309, 0.070459268770033, 0.07036544530254127, 0.07011647356208511, 0.07059052170247704, 0.0696685218186138, 0.07063567019288142, 0.06988978849612146, 0.07020649702897806, 0.0702181709643389, 0.07060792326718036, 0.07053320790562015, 0.07043941786650458, 0.07018455422913727, 0.07093357901334399, 0.07077448263202056, 0.07025421783246817, 0.07056310036815888, 0.07045270279647398, 0.07044268475830139, 0.07032459548917472, 0.07054347143308948, 0.06969133266560887, 0.0703650645115452, 0.07029019110039195, 0.07045011708512487, 0.07042934418647781, 0.0710632192642239, 0.07000714661344148, 0.0696220285955546, 0.07041376328557829, 0.07032469257417404, 0.07002274235806999, 0.07019760186357052, 0.07025368937463272, 0.06983011636914685, 0.07008609327384782, 0.07101815069006782, 0.07110004036346503, 0.07065569663451252, 0.07024305412216764, 0.07038078027920239, 0.0704614460230087, 0.07019993065812703, 0.07068585000148196, 0.07071251927882125, 0.0699681048962779, 0.06980087482770893, 0.07073089333376399, 0.06969238781121054, 0.07096273919760099, 0.06981382645313082, 0.07052989471702467, 0.07062719396448637, 0.0703334518827631, 0.07047491863635104, 0.07112576816921178, 0.07013500730764685, 0.06996574427476414, 0.06997646288299719, 0.07095617329352251, 0.0701147434841601, 0.07080807834970228]",-0.024208832146029452,9.999000099990002e-05,0.0015998400159984002,**
data_Koculak_unpub,RNN_correct_correct,"[0.033966377132396953, 0.033173051899393395, 0.0336950730314361, 0.03470599651672867, 0.033768458515763676, 0.03396949500772444, 0.033915605138383514, 0.03314524477765746, 0.0343771509374244, 0.03388560180747498, 0.03359455745567949, 0.03326260472252463, 0.033636141571641895, 0.033458451270223205, 0.033799078137115426, 0.03331752388347535, 0.03403190254846349, 0.03335729127344556, 0.03342128617567726, 0.03346216263832772, 0.03434310487537074, 0.03339231133645856, 0.03407160083924248, 0.03433466139509189, 0.033553333191024375, 0.03328227867228779, 0.03319062783876586, 0.03316454507358544, 0.033779252470384685, 0.033651625997809166, 0.03331539743438805, 0.03401761107520658, 0.03360560341101617, 0.0337446278318509, 0.03420203413441884, 0.03434799715171654, 0.033231602721038436, 0.033246106868377256, 0.03318923777312581, 0.03352287041571808, 0.03322555671989417, 0.03366752984454536, 0.03459209248296782, 0.033490910075718604, 0.033907216243139436, 0.03385265045932136, 0.03375537531392783, 0.0340236259802842, 0.033145904619246117, 0.033356527788700976, 0.03369732477003915, 0.033314253432047414, 0.033686490436914567, 0.03341814052436581]","[0.13704961690923312, 0.13367153428832623, 0.13490108629888994, 0.13815472920413235, 0.13644893937719635, 0.1364462989815784, 0.13653009708928002, 0.13279551209752474, 0.13676655015024586, 0.13608192275691788, 0.1345567919584678, 0.13360057498691155, 0.13472913739603415, 0.13549436126242861, 0.13559586659239165, 0.13369851642079283, 0.13694076079465878, 0.13444981547725954, 0.13476118970629591, 0.1346445348405213, 0.13729199327635563, 0.1346906600799934, 0.13626206046509173, 0.13691419442735672, 0.1335481861220788, 0.13301644746331026, 0.13395121426411757, 0.13322168233947798, 0.13647924852597673, 0.13476823931526866, 0.13518027018071987, 0.13628982759000852, 0.1349762093666821, 0.13603942470693103, 0.13658934213755947, 0.13713640975920113, 0.13296182464801698, 0.13403581888549945, 0.13338857923264757, 0.13541653816135313, 0.1334281089692968, 0.13552103962250855, 0.1379505962270854, 0.13578883658504184, 0.13627752650398164, 0.135352168332521, 0.13562345032901127, 0.13589605210351552, 0.13287807557598502, 0.13422494339233765, 0.1346765952956339, 0.1341102988083966, 0.1351080616032456, 0.13415370055278508]",-0.020534025208359147,9.999000099990002e-05,0.0015998400159984002,**
data_Law_unpub,RNN_correct_correct,"[0.013267221768778776, 0.01175535541994202, 0.010471692110572653, 0.010778217881159952, 0.010645404540077804, 0.010519215839566378, 0.010434057727571968, 0.010625119154729726, 0.010618196954203065, 0.010936233556524769, 0.01066200636721918, 0.010763756545196125, 0.010764751585571665, 0.010260179657639758, 0.011885245574982743, 0.010798104051542348]","[0.24414906301360378, 0.23819827993827294, 0.22358483550662617, 0.23027617982754017, 0.22723321824427228, 0.2274063630399685, 0.22192126905031867, 0.2286599207958091, 0.2287525930216879, 0.2317334595313565, 0.22806910386632928, 0.23031636207259648, 0.23321451609727561, 0.22233072873780618, 0.237971161841224, 0.23175155322542737]",-0.01630496363243198,9.999000099990002e-05,0.0015998400159984002,**
data_Maniscalco_2017_expt4,RNN_correct_correct,"[-0.026601806122337087, -0.02698446932466776, -0.025396642294865966, -0.02529041673616897, -0.025741991748499837, -0.02691117487395881, -0.026749836431113422, -0.02548736812554485, -0.027089848376565813, -0.027384476749448834, -0.027468166903748297, -0.027086585202522835, -0.025975679222081684, -0.02526888459398487, -0.02591427476157536, -0.025896511987700564, -0.0260796130228847, -0.02584273943158954, -0.0268211188719535, -0.027191435098428234, -0.026896919899489138, -0.027067290226156962, -0.026614805866990998, -0.025494270587690698, -0.025258449550308835, -0.025405374247410815, -0.02760135931267683, -0.025454946405773598, -0.025675080782172163, -0.02663418811104494, -0.026666345069633963, -0.025318033764652276, -0.025666924697257287]","[-0.12781640221479124, -0.12972754049138574, -0.12233404614183972, -0.12264544506419442, -0.12296514042705922, -0.1282155109054329, -0.12885671647129643, -0.12350372376641734, -0.13141938885653337, -0.1329705204664228, -0.13199901917276477, -0.12993445725581124, -0.12685001460532563, -0.12116194867844698, -0.1250689152339719, -0.12521107354877206, -0.12599910036679407, -0.12489437400667694, -0.12937658538753194, -0.13066898072749036, -0.13066504829296488, -0.12957869879327227, -0.1278772957088602, -0.12340468656351919, -0.12171864946148828, -0.12230635850500976, -0.13201705724961582, -0.12309698282624304, -0.12452541096902357, -0.12756622721049599, -0.12993226746437295, -0.12323382357007157, -0.12458707185687765]",-0.037773646641310145,9.999000099990002e-05,0.0015998400159984002,**
data_Sherman_2016_JOCN,RNN_correct_correct,"[0.0228904830413583, 0.02411596039206265, 0.023779014540962838, 0.02393965292912987, 0.023374834695394375, 0.022926891945209475, 0.022704718389163422, 0.02368160205752448, 0.023600646746625938, 0.023819833136046773, 0.023788202186733436, 0.023890139247026317, 0.02386992031945315, 0.02309825433827207, 0.0239400216484435, 0.023209204565872384, 0.022756321856768184, 0.02263801655218321]","[0.19748667773402728, 0.2012662330211744, 0.1995923884677025, 0.20086173740652183, 0.19771144969540164, 0.19270866915993434, 0.194003326990826, 0.1978587037367919, 0.1985511499742504, 0.19898321004382358, 0.19878136292082713, 0.20023733881790828, 0.19854936411926483, 0.1956016217933795, 0.200525697723207, 0.19646272777821422, 0.19418119164831604, 0.19397365597005833]",-0.0058549363314143975,9.999000099990002e-05,0.0015998400159984002,**
