experiment,condition,slope,intercept,pval,model,accuracy_train,accuracy_test,p_corrected
data_Haddara_unpub,regression_incorrect_correct,-0.005924008383949268,-0.11872068758922327,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Haddara_unpub,regression_incorrect_correct,-0.005924008206579579,-0.1187208423211395,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319000361699,-0.11549626575506013,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319167032109,-0.11549631240125853,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318929917297,-0.11550032131475133,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318952168348,-0.11549782019718957,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319118985262,-0.11549797650219024,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319356292421,-0.11549590448628808,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319689605575,-0.1154972564851758,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319120387712,-0.11549892953899996,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318651656221,-0.1154957539697313,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318854172673,-0.11549540720288556,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319216558008,-0.1154979411065937,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318104144794,-0.11549868193157097,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318784565149,-0.11549741939310176,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319226258996,-0.11549710034599342,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319112834791,-0.11549704508630834,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319351418599,-0.11549569212210961,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319021928661,-0.11549620890096955,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.00586931910489408,-0.11549760174566778,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319432282431,-0.11549575189394483,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318661401529,-0.11549849986261806,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Haddara_unpub,regression_incorrect_correct,-0.005924008468904704,-0.11872088960052288,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.00586931925445296,-0.11549619825421065,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.0058693187929012135,-0.1154954743780632,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319097878051,-0.1154933264931842,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.00586931903822064,-0.11549577764441973,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318850742395,-0.1154954742471144,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319213257183,-0.11549458307595903,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319192734655,-0.11549670315233887,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319680639787,-0.11549792580571094,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319657229386,-0.11549683214401513,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319139857051,-0.1154943577963549,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318921835133,-0.11549542489725717,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319162116875,-0.11549427608983853,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319601934436,-0.11550019438971619,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318684080806,-0.1154954868729191,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319102635836,-0.11549424237878361,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319185056785,-0.11549661740588521,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319472192143,-0.11549717563338621,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.00586931930396785,-0.11549594237779158,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319248046585,-0.11549623757258148,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319219605084,-0.115496902087379,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.0058693198802568574,-0.115494453425227,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319438340849,-0.11549552333453161,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319530313301,-0.11549710194307962,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319418550281,-0.11549449846010534,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318906644615,-0.115495265090622,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319473921901,-0.11549657286824386,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319054064426,-0.11549743302808659,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319468402666,-0.11549758002235562,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319424789743,-0.11549841304295563,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319507641642,-0.11549764533670184,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319196270343,-0.11549690602104146,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319481628909,-0.11549798289144912,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318818830582,-0.1154967630458274,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319344332087,-0.1154968606312288,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318750850935,-0.11549773099237547,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319061211343,-0.11549670573684731,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319382239877,-0.1154951166106626,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.0058693193572468055,-0.11549799765219874,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319241803491,-0.11549390755793608,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319330943398,-0.11549544353637334,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318763769896,-0.11549461727882039,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319056756801,-0.11549415306155696,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318986980859,-0.11549608876142489,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319373242749,-0.11549634111130495,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319193211924,-0.11549257003179227,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319514324421,-0.11549773366723479,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319269833486,-0.1154945048028581,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.0058693189788712645,-0.11549372900859689,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318625395409,-0.11549828538859337,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.0058693195711794965,-0.11549658356607748,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318901523828,-0.11549673529180063,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.00586931904311796,-0.11549538860564466,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318871597863,-0.11549609139064465,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319383549508,-0.11549660304013754,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.0058693191411624815,-0.11549761524747676,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.0058693194146802385,-0.11549528723807406,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318485196985,-0.11549608660002647,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319693889363,-0.11549768930049958,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319536623176,-0.1154963765143357,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319294969659,-0.11549700100456473,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319138693807,-0.11549446520262485,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319968626127,-0.11549468186101247,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319185419237,-0.11549596082504365,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319117716179,-0.1154953942465213,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319466219221,-0.11549512640104284,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319023423809,-0.11549465918370272,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319412711499,-0.11549516786173081,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319117594674,-0.1154964029384181,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318820117121,-0.11549675216944195,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318990738687,-0.1154979764984354,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318853887766,-0.1154962788205551,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318855069311,-0.11549796397070343,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319030304468,-0.1154970706844998,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319053587446,-0.11549498485388286,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319237759696,-0.11549864125387499,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319002039426,-0.11549628148671753,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318728101068,-0.11549841435071069,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319080230982,-0.1154966795521988,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319016281037,-0.11549629229257025,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319110069431,-0.11549962785433388,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318888100285,-0.11549916252367785,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319168389502,-0.11549652496757265,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319660581913,-0.11549355899012537,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319261634653,-0.11549760278152771,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318483386375,-0.11549634925438988,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319109479001,-0.11549582893012209,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.0058693190974897416,-0.11549857898869281,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318992890542,-0.11549540815976753,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.0058693187750069415,-0.11549806993196829,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319525831264,-0.11549883258270861,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318782793014,-0.1154960828414258,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318892872079,-0.11549813339791752,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.0058693193301571755,-0.1154987868909817,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.0058693189857861785,-0.1154960350436619,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319080525948,-0.11549500225266163,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.00586931904962256,-0.11549602243097054,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319372197231,-0.1154981035253334,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318863019712,-0.11549950280839516,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.0058693189408646484,-0.11550169600982257,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319770828454,-0.11550284976622076,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.00586931949915457,-0.11549715252488302,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318739408577,-0.11549790060191692,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319191744492,-0.11549805816579331,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318580458487,-0.11549737889418235,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319004449558,-0.11549827015918991,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.00586931909359701,-0.11549686959237726,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319253873997,-0.1154979376205971,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319242111969,-0.11549851884640541,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.0058693191649451795,-0.11549800617727657,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319444734283,-0.11549804688820069,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318952673579,-0.11549666268943784,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.0058693193621232355,-0.11549988714738356,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318873593606,-0.11549874649750722,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319059040047,-0.11549796097460543,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319681261156,-0.11549819499066287,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319012446973,-0.11549954935198958,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319292033779,-0.11549747060750187,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318708098382,-0.11549989621944076,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319221087928,-0.1154990832723313,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318387312698,-0.1154984382676456,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319547889877,-0.11549580656167746,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319383056706,-0.11549303511822338,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319199758455,-0.11549238407493112,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318799788247,-0.11549129113313278,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318909424348,-0.11549239591159151,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.00586931899806773,-0.1154924086203153,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318837740041,-0.11549726238555091,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318860936505,-0.11549646429757839,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319274580603,-0.11549305011597363,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318686705644,-0.11549497765245274,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.00586931985076392,-0.11549015948865933,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319077359151,-0.1154933776045226,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319516974784,-0.11549309379957327,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318969427988,-0.11549278355824896,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319251168314,-0.11549598542492522,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319082971871,-0.11549296125456252,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319362569594,-0.11549286490198703,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318980635394,-0.115494813414023,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319560262811,-0.11549131142696831,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319550661776,-0.11549256301760466,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.0058693195662673486,-0.11549508260547331,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.0058693186465737825,-0.11549438213086068,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318839898491,-0.11549366362624484,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319187872574,-0.11549578545762562,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.0058693190896583255,-0.11549384175210085,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319320877618,-0.11549247856012552,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319187937705,-0.11549987863345026,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318815530127,-0.11549444976221213,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319121215766,-0.11549677375093388,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319409205289,-0.11549672027788353,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.00586931869642907,-0.11549527940904956,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319216940935,-0.11549733385119522,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319096630211,-0.11549688102524074,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.00586931873888082,-0.1154957859078703,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319417967146,-0.11549803360801453,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319127370043,-0.11549352918024192,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318874769094,-0.11549458701311527,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319053149836,-0.1154913698228464,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869319186574341,-0.11549452329325338,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
data_Bang_2019_Exp2,regression_incorrect_correct,-0.005869318482484186,-0.11549283495659682,9.999000099990002e-05,regression,incorrect,correct,0.11838816118388162
