study_name,decoder,accuracy_train,accuracy_test,fold,score,n_sample,weight T-7 C-0,weight T-7 C-1,weight T-7 C-2,weight T-7 C-3,weight T-6 C-0,weight T-6 C-1,weight T-6 C-2,weight T-6 C-3,weight T-5 C-0,weight T-5 C-1,weight T-5 C-2,weight T-5 C-3,weight T-4 C-0,weight T-4 C-1,weight T-4 C-2,weight T-4 C-3,weight T-3 C-0,weight T-3 C-1,weight T-3 C-2,weight T-3 C-3,weight T-2 C-0,weight T-2 C-1,weight T-2 C-2,weight T-2 C-3,weight T-1 C-0,weight T-1 C-1,weight T-1 C-2,weight T-1 C-3,hidden_state T-7,hidden_state T-6,hidden_state T-5,hidden_state T-4,hidden_state T-3,hidden_state T-2,hidden_state T-1,feature importance T-7,feature importance T-6,feature importance T-5,feature importance T-4,feature importance T-3,feature importance T-2,feature importance T-1
data_Bang_2019_Exp2,SVM,correct trials,incorrect trials,100.0,0.6415524823111224,52.46268656716418,-0.06711229200850892,-0.032754372081690374,0.022024184771387977,0.07975452729411532,-0.06444571820871288,-0.026224374403546916,0.021135804248023648,0.07212350150481608,-0.0673329372231479,-0.0226949404423649,0.018848803699378153,0.07398611865201017,-0.06862091214489055,-0.017069208728424275,0.0031713232611391812,0.08694030458419492,-0.08865588405428736,-0.012046036181192429,0.009854447535481018,0.09550409437895495,-0.09772676249953782,-0.022604549794141383,0.020561132218673037,0.10401322655258131,-0.17062612484282225,-0.04158447272721642,0.03142477342580645,0.18770509262885743,,,,,,,,,,,,,,
data_Bang_2019_Exp2,SVM,incorrect trials,correct trials,100.0,0.6401922414089597,140.53731343283582,-0.05990339725416735,-0.027395766295495748,0.00800429497496781,0.08433927870025723,-0.07433408755502495,-0.007433197594962271,0.009479218769662809,0.07529048773836226,-0.06198624809827959,-0.027820437549163815,0.018806077872072734,0.07514074039335442,-0.06820963683775116,-0.03007947062573323,0.01495619015315439,0.09280667802670106,-0.08123223147744334,-0.025770386498852545,0.0042307416208043035,0.11129006401746058,-0.10049044440440903,-0.014400175114660458,0.032621832025230085,0.08465139116303402,-0.17858022358227654,-0.044391764853560035,0.03835570176228439,0.19482779695127173,,,,,,,,,,,,,,
data_Bang_2019_Exp2,SVM,incorrect trials,incorrect trials,100.0,0.6395021238066921,52.46268656716418,-0.05990339725416735,-0.027395766295495748,0.00800429497496781,0.08433927870025723,-0.07433408755502495,-0.007433197594962271,0.009479218769662809,0.07529048773836226,-0.06198624809827959,-0.027820437549163815,0.018806077872072734,0.07514074039335442,-0.06820963683775116,-0.03007947062573323,0.01495619015315439,0.09280667802670106,-0.08123223147744334,-0.025770386498852545,0.0042307416208043035,0.11129006401746058,-0.10049044440440903,-0.014400175114660458,0.032621832025230085,0.08465139116303402,-0.17858022358227654,-0.044391764853560035,0.03835570176228439,0.19482779695127173,,,,,,,,,,,,,,
data_Gajdos_2019,RF,correct trials,correct trials,10.5,0.5693999344992459,406.04545454545456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0003383952210221176,-0.001247347748826109,0.00956071605449559,0.005563488314674709,0.009798619552137712,0.012290182868137057,0.046391058072334325
data_Gajdos_2019,RF,correct trials,incorrect trials,10.5,0.5771048679019448,109.18181818181819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0015312587505146857,0.008826487213600012,0.022579060075583232,0.0019048009688220088,0.009015221161207234,0.01416384535151084,0.03478362158780134
data_Gajdos_2019,RF,incorrect trials,correct trials,10.5,0.5742542349987795,406.04545454545456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012829475221566003,0.009043467693748574,0.007721608266567522,0.0057705506243218374,0.01061669937567994,0.008724660592873155,0.04449654882986319
data_Gajdos_2019,RF,incorrect trials,incorrect trials,10.5,0.5588280552847416,109.18181818181819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006717036996327833,0.005456314276509587,0.002829702101300545,-0.0023543123234780403,0.0012169884011142948,0.0077258399442985,0.01563198624679711
data_Gajdos_2019,RNN,correct trials,correct trials,10.5,0.620515570278246,1055.909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0913358770988204,0.1233548702121797,0.1370852276344191,0.1417843925724314,0.14318667826327408,0.14614476274106314,0.1458741955205121,,,,,,,
data_Gajdos_2019,RNN,correct trials,incorrect trials,10.5,0.572692389649024,109.18181818181819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09509138665585355,0.12662592530250547,0.15331185634501954,0.15143877725032243,0.15171663285317744,0.14309985470026731,0.1553090488199483,,,,,,,
data_Gajdos_2019,RNN,incorrect trials,correct trials,10.5,0.5628177063389086,406.04545454545456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06440393224527886,0.10295492850921371,0.1275200421329249,0.1444340500641953,0.15521691129966217,0.16384573822671716,0.1692286694253033,,,,,,,
data_Gajdos_2019,RNN,incorrect trials,incorrect trials,10.5,0.5692634449884685,284.04545454545456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06540126797997137,0.1043354737233709,0.13437427038496189,0.15029739584265783,0.1587058527987789,0.1647390287835151,0.17190587605265054,,,,,,,
data_Gajdos_2019,SVM,correct trials,correct trials,10.5,0.6176324809011381,406.04545454545456,-0.012989587960401694,-0.011567296944962918,-0.002368466969655832,0.026436868574829263,-0.027937277074863386,-0.02269321171981708,-0.003531959480510624,0.053885367010551626,-0.0028431148508386277,-0.012461280356486608,-0.020836403741741876,0.038954118601752616,-0.038979863201640236,-0.02341016853964077,0.005285416163796595,0.054815288332918356,-0.03204292886761135,-0.03026846408591253,0.006636810606410735,0.05398253679755547,-0.041478238493078,-0.028853861407118,-0.020913389930403068,0.0916661694059817,-0.14055317908242054,-0.08482395321756579,-0.011520866853194344,0.22865659294991786,,,,,,,,,,,,,,
data_Gajdos_2019,SVM,correct trials,incorrect trials,10.5,0.5738837157130852,109.18181818181819,-0.012989587960401694,-0.011567296944962918,-0.002368466969655832,0.026436868574829263,-0.027937277074863386,-0.02269321171981708,-0.003531959480510624,0.053885367010551626,-0.0028431148508386277,-0.012461280356486608,-0.020836403741741876,0.038954118601752616,-0.038979863201640236,-0.02341016853964077,0.005285416163796595,0.054815288332918356,-0.03204292886761135,-0.03026846408591253,0.006636810606410735,0.05398253679755547,-0.041478238493078,-0.028853861407118,-0.020913389930403068,0.0916661694059817,-0.14055317908242054,-0.08482395321756579,-0.011520866853194344,0.22865659294991786,,,,,,,,,,,,,,
data_Gajdos_2019,SVM,incorrect trials,correct trials,10.5,0.612446790486583,406.04545454545456,-0.01563547206003706,-0.010396815635925191,-0.0024807938111101337,0.028031340975351326,-0.03325282203950291,-0.015085214100825473,-0.002637953522110791,0.05001581099535153,-0.0030396612566076582,-0.018740004861437346,-0.021138091062953293,0.0462366460570939,-0.030690519177612906,-0.02578965473185414,0.002840862537567632,0.05235272661330552,-0.036785011587913814,-0.024104825023482327,0.0010197493375197907,0.0588130454475617,-0.04023953845392495,-0.03162839091467614,-0.01507717918227701,0.08672308484979241,-0.1406631187518136,-0.08153435211798808,-0.008797168595887996,0.2236465304303893,,,,,,,,,,,,,,
data_Gajdos_2019,SVM,incorrect trials,incorrect trials,10.5,0.5681590542649578,109.18181818181819,-0.01563547206003706,-0.010396815635925191,-0.0024807938111101337,0.028031340975351326,-0.03325282203950291,-0.015085214100825473,-0.002637953522110791,0.05001581099535153,-0.0030396612566076582,-0.018740004861437346,-0.021138091062953293,0.0462366460570939,-0.030690519177612906,-0.02578965473185414,0.002840862537567632,0.05235272661330552,-0.036785011587913814,-0.024104825023482327,0.0010197493375197907,0.0588130454475617,-0.04023953845392495,-0.03162839091467614,-0.01507717918227701,0.08672308484979241,-0.1406631187518136,-0.08153435211798808,-0.008797168595887996,0.2236465304303893,,,,,,,,,,,,,,
data_Haddara_unpub,RF,correct trials,correct trials,221.0,0.6522060114659226,359.7923250564334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008185240710705744,0.007944503710290806,0.01116754325222336,0.01111309819252327,0.012255567445109954,0.01361927788677041,0.03421852061739067
data_Haddara_unpub,RF,correct trials,incorrect trials,221.0,0.647077372784945,113.20767494356659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008977398784105244,0.009388950388883098,0.007299844038791279,0.009980265808546303,0.01176290658896943,0.013130515088852046,0.028681289926430036
data_Haddara_unpub,RF,incorrect trials,correct trials,221.0,0.6432457874375235,359.7923250564334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008226628910534762,0.008635462215682635,0.010671996969776781,0.012665349773761561,0.010989368264204403,0.0136762208608302,0.03331043823421851
data_Haddara_unpub,RF,incorrect trials,incorrect trials,221.0,0.6357974634682105,113.20767494356659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004579305835052606,0.00618225092425851,0.009439959946417187,0.00865213219756674,0.010020709729110412,0.010211254025317622,0.02485011739191876
data_Haddara_unpub,RNN,correct trials,correct trials,221.0,0.7066504130797474,16082.920993227992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022344691945250673,0.022468343860447156,0.019340829722288705,0.016359309077343814,0.0139303463704647,0.012802269347534992,0.011643543049536943,,,,,,,
data_Haddara_unpub,RNN,correct trials,incorrect trials,221.0,0.6262856906910412,113.20767494356659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03060178606837681,0.03279613188174122,0.029761844663683673,0.027597093156593564,0.025886685680755694,0.02386619033066989,0.024160190760820228,,,,,,,
data_Haddara_unpub,RNN,incorrect trials,correct trials,221.0,0.6543431239131208,359.7923250564334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013469127151181813,0.014367110092148805,0.012323164350143476,0.010062938088639986,0.008410192944929866,0.007355991768394065,0.006419296646750854,,,,,,,
data_Haddara_unpub,RNN,incorrect trials,incorrect trials,221.0,0.6909883409102219,5060.579006772009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01980447566065633,0.022083577171405303,0.020194693304118397,0.019155406047839465,0.018063232339988355,0.016382389597789333,0.01644604359257581,,,,,,,
data_Haddara_unpub,SVM,correct trials,correct trials,221.0,0.6533683761655534,359.7923250564334,-0.06138300395191413,-0.04358579392174094,0.0009632559296022901,0.09738879234717676,-0.06073030964459042,-0.04296155174465193,0.0033386282889588358,0.09298529744633781,-0.053145621485431914,-0.04900676724138306,0.0019712532476014676,0.09493582257282428,-0.07022983176226033,-0.045791320389583896,0.00029207332713498263,0.10543059575525528,-0.0585535470408503,-0.05149237507227258,-0.005879632477620336,0.11048990054287275,-0.0805650581156686,-0.05151332476117771,-0.0045582606811721315,0.12451947092625561,-0.12477912382547023,-0.08627660080498836,-0.0075882561903760255,0.1972432166362793,,,,,,,,,,,,,,
data_Haddara_unpub,SVM,correct trials,incorrect trials,221.0,0.6243719651520899,113.20767494356659,-0.06138300395191413,-0.04358579392174094,0.0009632559296022901,0.09738879234717676,-0.06073030964459042,-0.04296155174465193,0.0033386282889588358,0.09298529744633781,-0.053145621485431914,-0.04900676724138306,0.0019712532476014676,0.09493582257282428,-0.07022983176226033,-0.045791320389583896,0.00029207332713498263,0.10543059575525528,-0.0585535470408503,-0.05149237507227258,-0.005879632477620336,0.11048990054287275,-0.0805650581156686,-0.05151332476117771,-0.0045582606811721315,0.12451947092625561,-0.12477912382547023,-0.08627660080498836,-0.0075882561903760255,0.1972432166362793,,,,,,,,,,,,,,
data_Haddara_unpub,SVM,incorrect trials,correct trials,221.0,0.6534261996510108,359.7923250564334,-0.06407375256061655,-0.045934874736437384,-0.0001301911256942381,0.1033343031601426,-0.05337076625147955,-0.049603570756377106,0.0052065191266757165,0.09071495911974063,-0.061585590553559354,-0.050797281230697544,0.004033482026738381,0.10062247572427957,-0.07189901718747609,-0.04587489329877389,-0.0010005050511399608,0.10865429588990734,-0.054678188486877916,-0.05304922215628335,-0.0027342033587504063,0.105925194767346,-0.08033020003337461,-0.04489779875636234,-0.01028198745549679,0.12448471717771772,-0.12627927714439585,-0.08738665194024449,-0.005658912831372092,0.19704512211139497,,,,,,,,,,,,,,
data_Haddara_unpub,SVM,incorrect trials,incorrect trials,221.0,0.624744051006967,113.20767494356659,-0.06407375256061655,-0.045934874736437384,-0.0001301911256942381,0.1033343031601426,-0.05337076625147955,-0.049603570756377106,0.0052065191266757165,0.09071495911974063,-0.061585590553559354,-0.050797281230697544,0.004033482026738381,0.10062247572427957,-0.07189901718747609,-0.04587489329877389,-0.0010005050511399608,0.10865429588990734,-0.054678188486877916,-0.05304922215628335,-0.0027342033587504063,0.105925194767346,-0.08033020003337461,-0.04489779875636234,-0.01028198745549679,0.12448471717771772,-0.12627927714439585,-0.08738665194024449,-0.005658912831372092,0.19704512211139497,,,,,,,,,,,,,,
data_Koculak_unpub,RF,correct trials,correct trials,26.5,0.5898723364328403,317.31481481481484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0015632956533653361,0.00506232166034633,0.0054458094466735656,0.0046810118798270356,0.00473749143878984,0.00537378496688611,0.012485980542927528
data_Koculak_unpub,RF,correct trials,incorrect trials,26.5,0.5825744049492383,312.01851851851853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003914869373025003,0.0016865512286420466,0.004291503143548913,0.003723473019884274,0.004441924106840833,0.0017272875616998955,0.01422442853661523
data_Koculak_unpub,RF,incorrect trials,correct trials,26.5,0.5917115466090693,317.31481481481484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005924699295547448,0.006502270782935544,0.004939760025857532,0.004882162048558848,0.005796868938629152,0.010102701496149648,0.016335129659641394
data_Koculak_unpub,RF,incorrect trials,incorrect trials,26.5,0.5840108570174939,312.01851851851853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003174450678566345,0.007655723792049266,0.0033232304825755446,0.001867579599854582,0.007040999874447422,0.009092696628092959,0.019750366848500688
data_Koculak_unpub,RNN,correct trials,correct trials,26.5,0.6720037587938561,489.9074074074074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08335839663616043,0.12295679202307602,0.14227293496649643,0.15239034770746474,0.15745723138253973,0.16113946611423874,0.1627378912580079,,,,,,,
data_Koculak_unpub,RNN,correct trials,incorrect trials,26.5,0.5983614109871978,544.9074074074074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08178997996987566,0.12073531303623758,0.1409591749931375,0.1516486219889312,0.15794958586425142,0.16079034551081278,0.1626637950280888,,,,,,,
data_Koculak_unpub,RNN,incorrect trials,correct trials,26.5,0.6337208072278002,84.42592592592592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06507827734781635,0.09558022065687476,0.10863797862246563,0.11475778121880635,0.11687026710973845,0.12028378143440932,0.1224610839164126,,,,,,,
data_Koculak_unpub,RNN,incorrect trials,incorrect trials,26.5,0.6655715986919387,3160.6666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06265539536144825,0.09213963039305613,0.10720533341238345,0.11502615100255718,0.11937643804897864,0.12185636163620209,0.1231620928393332,,,,,,,
data_Koculak_unpub,SVM,correct trials,correct trials,26.5,0.6166889398092843,317.31481481481484,-0.05913277006754197,-0.05180530274648727,0.02820531065454943,0.06854612410970033,-0.04871041645244926,-0.05560015146614224,0.016694813675824212,0.08030566598364677,-0.05751893682605975,-0.054059569999667136,0.022191460606183357,0.07697219703131895,-0.06193253141376999,-0.05391080410284422,0.022733252942160262,0.07950234120420234,-0.06949272710492578,-0.05427015777893695,0.027181391772067753,0.07924474029657624,-0.055879787888275065,-0.07021220780205238,0.018726189651747147,0.09865723600666057,-0.09677710544260971,-0.08490950876163479,-0.0011970302605949573,0.16681273853932344,,,,,,,,,,,,,,
data_Koculak_unpub,SVM,correct trials,incorrect trials,26.5,0.6083736867880299,312.01851851851853,-0.05913277006754197,-0.05180530274648727,0.02820531065454943,0.06854612410970033,-0.04871041645244926,-0.05560015146614224,0.016694813675824212,0.08030566598364677,-0.05751893682605975,-0.054059569999667136,0.022191460606183357,0.07697219703131895,-0.06193253141376999,-0.05391080410284422,0.022733252942160262,0.07950234120420234,-0.06949272710492578,-0.05427015777893695,0.027181391772067753,0.07924474029657624,-0.055879787888275065,-0.07021220780205238,0.018726189651747147,0.09865723600666057,-0.09677710544260971,-0.08490950876163479,-0.0011970302605949573,0.16681273853932344,,,,,,,,,,,,,,
data_Koculak_unpub,SVM,incorrect trials,correct trials,26.5,0.6165133798445835,317.31481481481484,-0.05927110735113475,-0.05083823803972828,0.02880221100858499,0.06647660789635682,-0.047472787640507164,-0.05666514327264451,0.017031848692324186,0.07999700605222372,-0.06056107162294549,-0.05447073844699382,0.022554903229564393,0.07873725490444154,-0.06382066010780932,-0.052725809856899376,0.022854768496547054,0.07871630300159861,-0.06784852992830082,-0.05615532361506109,0.026076967979875486,0.08138835662704623,-0.053222660061727475,-0.06902680772976291,0.01796334704555997,0.09636989320939328,-0.09959562993514287,-0.08447340109159247,-0.0007943567003478124,0.16739836874606684,,,,,,,,,,,,,,
data_Koculak_unpub,SVM,incorrect trials,incorrect trials,26.5,0.6090099785312185,312.01851851851853,-0.05927110735113475,-0.05083823803972828,0.02880221100858499,0.06647660789635682,-0.047472787640507164,-0.05666514327264451,0.017031848692324186,0.07999700605222372,-0.06056107162294549,-0.05447073844699382,0.022554903229564393,0.07873725490444154,-0.06382066010780932,-0.052725809856899376,0.022854768496547054,0.07871630300159861,-0.06784852992830082,-0.05615532361506109,0.026076967979875486,0.08138835662704623,-0.053222660061727475,-0.06902680772976291,0.01796334704555997,0.09636989320939328,-0.09959562993514287,-0.08447340109159247,-0.0007943567003478124,0.16739836874606684,,,,,,,,,,,,,,
data_Law_unpub,RF,correct trials,correct trials,7.5,0.6837421172894736,832.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0019243960016959941,0.004097233009029749,0.003031033597321588,0.0030779845733755447,0.011271997913400958,0.022626333149703724,0.10680786379219087
data_Law_unpub,RF,correct trials,incorrect trials,7.5,0.7120038812492435,360.8125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007391811559867625,0.012344614731421582,0.011127505673291006,0.012261856744058346,0.021262749066754922,0.030019894245389027,0.10201686761235913
data_Law_unpub,RF,incorrect trials,correct trials,7.5,0.6964491614858693,832.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004123093166754018,0.0127452623910185,0.01228857413203731,0.010302002859985986,0.015795057155586413,0.03162797532921699,0.10718044468812798
data_Law_unpub,RF,incorrect trials,incorrect trials,7.5,0.6986545181377575,360.8125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006813385225089751,0.013082704440733936,0.010987697655054342,0.005072296412863708,0.014532307154092075,0.02454633081839789,0.09113607268853872
