score,n_sample,source,sub_name,filename,hidden states T-7,hidden states T-6,hidden states T-5,hidden states T-4,hidden states T-3,hidden states T-2,hidden states T-1
0.6031493461185653,4313,cognitive,11,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,-0.017153574153780937,-0.03206969425082207,-0.04111870750784874,-0.04649475961923599,-0.04972562938928604,-0.051687318831682205,-0.05294608324766159
0.5319024582015626,3233,cognitive,1,../data/targets/cognitive-4-rating/data_Adler_2018_Expt2.csv,0.0430428721010685,0.0568176805973053,0.0638539046049118,0.06733966618776321,0.06899545341730118,0.06980083137750626,0.07027897238731384
0.606554067657731,3233,cognitive,2,../data/targets/cognitive-4-rating/data_Adler_2018_Expt2.csv,0.13539797067642212,0.18556611239910126,0.20840610563755035,0.21907687187194824,0.22410956025123596,0.22643189132213593,0.22749921679496765
0.613475513441128,3233,cognitive,3,../data/targets/cognitive-4-rating/data_Adler_2018_Expt2.csv,0.15811078250408173,0.21699821949005127,0.24336855113506317,0.2558128833770752,0.26178616285324097,0.26478153467178345,0.2661232054233551
0.6776752287874341,3233,cognitive,4,../data/targets/cognitive-4-rating/data_Adler_2018_Expt2.csv,0.1655987650156021,0.22596432268619537,0.2508890628814697,0.2621558606624603,0.2672877907752991,0.26971548795700073,0.27084028720855713
0.56803002552593,3233,cognitive,5,../data/targets/cognitive-4-rating/data_Adler_2018_Expt2.csv,0.015156337060034275,0.01655692048370838,0.017387883737683296,0.01753903180360794,0.017595725134015083,0.017619023099541664,0.017529508098959923
0.5782010297812514,3233,cognitive,6,../data/targets/cognitive-4-rating/data_Adler_2018_Expt2.csv,0.09787467867136002,0.1338295340538025,0.15054960548877716,0.15851418673992157,0.16240409016609192,0.16436192393302917,0.165341317653656
0.5280507142712414,3233,cognitive,7,../data/targets/cognitive-4-rating/data_Adler_2018_Expt2.csv,-0.02757256105542183,-0.04576420411467552,-0.055605750530958176,-0.06125546619296074,-0.0645916610956192,-0.06640731543302536,-0.06745078414678574
0.5579469948253934,2585,cognitive,8,../data/targets/cognitive-4-rating/data_Adler_2018_Expt2.csv,0.040426988154649734,0.05322670564055443,0.059239186346530914,0.06183699518442154,0.06297039985656738,0.06354323774576187,0.06395358592271805
0.5175647563013808,3233,cognitive,1,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0.018746035173535347,0.022944524884223938,0.024794330820441246,0.02550777792930603,0.0259359460324049,0.026129137724637985,0.02607557363808155
0.5608646577202657,3233,cognitive,2,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,-0.023919936269521713,-0.03974808007478714,-0.048377323895692825,-0.053088948130607605,-0.055722255259752274,-0.05717301368713379,-0.05798491835594177
0.5780907858509357,3233,cognitive,3,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,-0.09168180823326111,-0.14124546945095062,-0.1691245287656784,-0.18544816970825195,-0.1949172168970108,-0.20047219097614288,-0.20364941656589508
0.615143814693628,3233,cognitive,4,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0.035880692303180695,0.04516136646270752,0.04882748797535896,0.050141409039497375,0.05053798109292984,0.05079421028494835,0.05075504630804062
0.577080336918673,3233,cognitive,5,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0.1609589159488678,0.22159814834594727,0.24884960055351257,0.26187220215797424,0.26811933517456055,0.27123287320137024,0.27275678515434265
0.6990220014741167,3233,cognitive,6,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,-0.058198537677526474,-0.08807259052991867,-0.1041443720459938,-0.11283604800701141,-0.11755213141441345,-0.12022773921489716,-0.12176177650690079
0.51629544121112,3233,cognitive,7,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0.04370823875069618,0.05760744959115982,0.06488697230815887,0.06899198144674301,0.07128150761127472,0.07249373942613602,0.07321189343929291
0.537599284407432,3233,cognitive,8,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0.027510689571499825,0.0348895862698555,0.038979869335889816,0.04090742766857147,0.04196234792470932,0.042419448494911194,0.04261355474591255
0.620689036025693,3233,cognitive,9,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,-0.09034115076065063,-0.13382765650749207,-0.15694640576839447,-0.16936486959457397,-0.17609469592571259,-0.1797795593738556,-0.18180140852928162
0.5334439267262896,3233,cognitive,10,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0.10932948440313339,0.14962410926818848,0.16920126974582672,0.17897437512874603,0.18384884297847748,0.18623284995555878,0.18754029273986816
0.5255132929436568,3233,cognitive,11,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0.06418322026729584,0.08637209981679916,0.09796813875436783,0.10396787524223328,0.10688687115907669,0.10841996967792511,0.10923101752996445
0.5075535107527618,3233,cognitive,12,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0.11288926750421524,0.1550506055355072,0.17589828372001648,0.18603692948818207,0.19086217880249023,0.1932133138179779,0.1942853033542633
0.6080748561804612,3233,cognitive,13,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0.0032894317992031574,-0.0024831490591168404,-0.006623688619583845,-0.009677165187895298,-0.011645492166280746,-0.01295048650354147,-0.013803178444504738
0.5010894612279801,3233,cognitive,14,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,0.06573398411273956,0.08919312059879303,0.10195056349039078,0.10863848775625229,0.11209958791732788,0.11378812789916992,0.1147250086069107
0.5224382515733527,932,cognitive,15,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,-0.036312732845544815,-0.05734284222126007,-0.06936738640069962,-0.07675418257713318,-0.08094291388988495,-0.0832756981253624,-0.08431052416563034
0.5588174573247136,2301,cognitive,15,../data/targets/cognitive-4-rating/data_Adler_2018_Expt3.csv,-0.03397883102297783,-0.054389629513025284,-0.06516923010349274,-0.07141584157943726,-0.07502755522727966,-0.07688535004854202,-0.07791627198457718
0.5328984536705125,53,cognitive,1,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.178777813911438,0.24672481417655945,0.27811339497566223,0.29322001338005066,0.2994014322757721,0.30264919996261597,0.2974964678287506
0.4325987877027395,53,cognitive,2,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.12489747256040573,0.1663268357515335,0.1865268051624298,0.2037414163351059,0.22103199362754822,0.2295466512441635,0.234877347946167
0.5765931936901467,53,cognitive,3,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.15897326171398163,0.21700668334960938,0.24211986362934113,0.24606315791606903,0.24800081551074982,0.2494884729385376,0.25638553500175476
0.5345180067586277,53,cognitive,4,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.0766616016626358,0.1074715256690979,0.1149836853146553,0.11532645672559738,0.11716165393590927,0.1278630942106247,0.12698040902614594
0.4974598559778616,53,cognitive,5,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.12135745584964752,0.17525948584079742,0.20038063824176788,0.208586186170578,0.21898940205574036,0.21757067739963531,0.2175125777721405
0.48801499910511537,53,cognitive,6,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.08814631402492523,0.12252833694219589,0.14006046950817108,0.15419723093509674,0.15485021471977234,0.14668430387973785,0.15034392476081848
0.47227018043969937,53,cognitive,7,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.12739025056362152,0.17127946019172668,0.1939418762922287,0.2031237632036209,0.21468351781368256,0.21997947990894318,0.21554329991340637
0.569548314339981,53,cognitive,8,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.22174766659736633,0.3038066625595093,0.3305932581424713,0.3423490822315216,0.34803828597068787,0.3507210314273834,0.3511846363544464
0.5922909623304413,53,cognitive,9,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.18921202421188354,0.2580662965774536,0.2889193594455719,0.3023592531681061,0.3078472316265106,0.31516945362091064,0.31782373785972595
0.4785829554938652,53,cognitive,10,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.044788163155317307,0.053324438631534576,0.06047680601477623,0.06257476657629013,0.06694703549146652,0.06947602331638336,0.070876844227314
0.4855590566528067,53,cognitive,11,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.17571412026882172,0.24350494146347046,0.27074185013771057,0.2843995690345764,0.2900872230529785,0.2997838854789734,0.3036644160747528
0.4731973853441245,53,cognitive,12,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.01992657035589218,0.025139519944787025,0.031034093350172043,0.028966614976525307,0.028812894597649574,0.02330690436065197,0.021461183205246925
0.5265169503284577,53,cognitive,13,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.08011361211538315,0.10574690997600555,0.11929185688495636,0.12814506888389587,0.13773049414157867,0.14077582955360413,0.13587670028209686
0.5156203868617824,53,cognitive,14,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.11734111607074738,0.1588304042816162,0.17908930778503418,0.1955641657114029,0.20336677134037018,0.1998809278011322,0.1988067626953125
0.5168573426061905,53,cognitive,15,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.18537825345993042,0.25692376494407654,0.28984224796295166,0.305173397064209,0.31276339292526245,0.31617388129234314,0.3112433850765228
0.41244423695404087,53,cognitive,16,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.1919819563627243,0.2674816846847534,0.30187803506851196,0.31689223647117615,0.3187820613384247,0.3206665515899658,0.3216076195240021
0.48721434378863626,53,cognitive,17,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.14728939533233643,0.2040957361459732,0.23248979449272156,0.25312674045562744,0.26239901781082153,0.26017820835113525,0.2597273290157318
0.41376429012298577,53,cognitive,18,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.05254696309566498,0.07100347429513931,0.09349068999290466,0.1159222275018692,0.12072308361530304,0.12314160168170929,0.12440580874681473
0.7030098199252,53,cognitive,19,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.19983206689357758,0.2713932693004608,0.29635563492774963,0.30004963278770447,0.29717817902565,0.29644301533699036,0.2886488139629364
0.6120507221057536,53,cognitive,20,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.2160053253173828,0.29682034254074097,0.3305681347846985,0.3456186354160309,0.3454107940196991,0.3450555205345154,0.34532657265663147
0.5006071311827792,53,cognitive,21,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.1318829357624054,0.18462416529655457,0.2185564786195755,0.23652449250221252,0.24402350187301636,0.24755021929740906,0.250101238489151
0.44348732176939226,53,cognitive,22,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.10268812626600266,0.151998370885849,0.18722394108772278,0.1998743712902069,0.2080015391111374,0.20422647893428802,0.20229442417621613
0.5554915842819068,53,cognitive,23,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.1536126732826233,0.20795318484306335,0.22587889432907104,0.22954414784908295,0.2327442467212677,0.23471009731292725,0.23648692667484283
0.5850119288265327,53,cognitive,24,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.12766742706298828,0.18069753050804138,0.20281265676021576,0.2210671752691269,0.2393350601196289,0.2569834291934967,0.2659270763397217
0.501885223395042,53,cognitive,25,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.12796443700790405,0.16946455836296082,0.1957385241985321,0.20038311183452606,0.20918802917003632,0.21372424066066742,0.21560409665107727
0.46520676148116913,53,cognitive,26,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.10048910975456238,0.1438785344362259,0.16700699925422668,0.17880335450172424,0.18654511868953705,0.19465751945972443,0.19181561470031738
0.4946786404200904,53,cognitive,27,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.019427133724093437,0.015708960592746735,0.016720905900001526,0.0157337449491024,0.01491105742752552,0.01402133796364069,0.013842025771737099
0.5769674125193314,53,cognitive,28,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.0926390066742897,0.139369934797287,0.1652597337961197,0.16976389288902283,0.17915771901607513,0.1844160109758377,0.18762794137001038
0.4937610934290252,53,cognitive,29,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.19590705633163452,0.2716656029224396,0.30461499094963074,0.3198046088218689,0.32769104838371277,0.3241882920265198,0.3240634500980377
0.5062206636824815,53,cognitive,30,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.0868966355919838,0.1264055222272873,0.15456721186637878,0.16983939707279205,0.18563154339790344,0.18597808480262756,0.1812802404165268
0.611074354862718,53,cognitive,31,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.06278526782989502,0.08554655313491821,0.09619735926389694,0.1096605658531189,0.11568095535039902,0.12364855408668518,0.13498906791210175
0.565772768897769,53,cognitive,32,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.11274053156375885,0.15230603516101837,0.17719846963882446,0.1873684674501419,0.19254277646541595,0.19548092782497406,0.19665466248989105
0.5155835590370694,53,cognitive,33,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.1581086367368698,0.21757307648658752,0.2450839877128601,0.26491352915763855,0.2674106955528259,0.2767389416694641,0.2856440544128418
0.6230174361928394,53,cognitive,34,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.20815522968769073,0.28650525212287903,0.32061493396759033,0.3374945819377899,0.3461081087589264,0.3492395579814911,0.3501565456390381
0.6029710023384913,53,cognitive,35,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.15915586054325104,0.21594782173633575,0.2383699119091034,0.25530025362968445,0.2714698314666748,0.2775401473045349,0.2889436185359955
0.4644319442520598,53,cognitive,36,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.11570967733860016,0.16701021790504456,0.19585169851779938,0.20813637971878052,0.22099101543426514,0.23550865054130554,0.25140950083732605
0.5563909469091832,53,cognitive,37,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.12671150267124176,0.17444124817848206,0.19616548717021942,0.20778736472129822,0.2135426104068756,0.21665295958518982,0.21839480102062225
0.49115681912177866,53,cognitive,38,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.12278970330953598,0.1710813343524933,0.20350463688373566,0.22867687046527863,0.2489989548921585,0.26710599660873413,0.2770703434944153
0.5077675073173689,53,cognitive,39,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.07857019454240799,0.10032754391431808,0.11463222652673721,0.13033366203308105,0.1389530599117279,0.15111671388149261,0.15030452609062195
0.46175169071510536,53,cognitive,40,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.11044693738222122,0.15555544197559357,0.1782216876745224,0.19765441119670868,0.2064143717288971,0.20361952483654022,0.19839522242546082
0.5492575144535928,53,cognitive,41,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.2094048708677292,0.28633949160575867,0.31918662786483765,0.3344177305698395,0.34030017256736755,0.3424532115459442,0.34361007809638977
0.5382156134760301,53,cognitive,42,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.19849437475204468,0.2735801637172699,0.30637502670288086,0.3212883174419403,0.3233679533004761,0.3242926597595215,0.32495149970054626
0.49018230833293636,53,cognitive,43,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.13197751343250275,0.18283256888389587,0.21114738285541534,0.23297396302223206,0.2410910576581955,0.23885975778102875,0.23842498660087585
0.4079367183687213,53,cognitive,44,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.138962984085083,0.1943807303905487,0.2221260964870453,0.23613962531089783,0.24348609149456024,0.24616269767284393,0.2545875608921051
0.5971663622710343,53,cognitive,45,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.1067243441939354,0.14282462000846863,0.16172273457050323,0.16143648326396942,0.16178008913993835,0.15456505119800568,0.1525866985321045
0.6379426593446511,53,cognitive,46,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.1346561461687088,0.1838665008544922,0.20932839810848236,0.22301936149597168,0.23036906123161316,0.23315751552581787,0.23523277044296265
0.49863286223580344,53,cognitive,47,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.14930585026741028,0.20461028814315796,0.22400283813476562,0.2249743789434433,0.2251659482717514,0.23061369359493256,0.23271939158439636
0.42349972955456217,53,cognitive,48,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.11580096185207367,0.1630977839231491,0.18672969937324524,0.2008679360151291,0.21443046629428864,0.22970451414585114,0.24567289650440216
0.3634230520406175,53,cognitive,49,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.04354832321405411,0.06451569497585297,0.07013893872499466,0.08088615536689758,0.09071323275566101,0.08726106584072113,0.08977481722831726
0.5518794562411584,53,cognitive,50,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.13102485239505768,0.1793302297592163,0.2083389014005661,0.21504612267017365,0.22451826930046082,0.2216428965330124,0.2277175784111023
0.5246951299582068,53,cognitive,51,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.09331775456666946,0.1314505785703659,0.1518683135509491,0.15854661166667938,0.1618279367685318,0.15828660130500793,0.15738889575004578
0.6656053465447481,53,cognitive,52,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.1846114844083786,0.25703683495521545,0.28854265809059143,0.3104588985443115,0.32142263650894165,0.3271043300628662,0.330305278301239
0.43212414188407466,53,cognitive,53,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.10699819028377533,0.14935949444770813,0.16540980339050293,0.17406418919563293,0.1714092344045639,0.17673248052597046,0.18009941279888153
0.5113248768114601,448,mem_4,1,../data/targets/mem_4-point/data_Matthews_2019.csv,0.0961267426609993,0.13282616436481476,0.14932654798030853,0.1634896993637085,0.17064689099788666,0.17535626888275146,0.1777520328760147
0.5375314711548959,369,mem_4,2,../data/targets/mem_4-point/data_Matthews_2019.csv,0.0819661095738411,0.10869108140468597,0.12032344192266464,0.12721948325634003,0.13142143189907074,0.13750571012496948,0.1414579451084137
0.5465093391285694,390,mem_4,3,../data/targets/mem_4-point/data_Matthews_2019.csv,0.14255736768245697,0.19741766154766083,0.22515785694122314,0.23561176657676697,0.24253475666046143,0.24614094197750092,0.24768902361392975
0.5230281746696708,478,mem_4,4,../data/targets/mem_4-point/data_Matthews_2019.csv,0.059813883155584335,0.07965028285980225,0.0903405249118805,0.09939800947904587,0.10682948678731918,0.1103614866733551,0.11213342845439911
0.5549998105994461,350,mem_4,5,../data/targets/mem_4-point/data_Matthews_2019.csv,0.10906843096017838,0.14916276931762695,0.17115679383277893,0.17880655825138092,0.1818746030330658,0.18160225450992584,0.1793169528245926
0.6226852068495741,374,mem_4,6,../data/targets/mem_4-point/data_Matthews_2019.csv,0.10894957929849625,0.14870299398899078,0.16791830956935883,0.17977546155452728,0.18729405105113983,0.19138169288635254,0.18958720564842224
0.5443793945897779,429,mem_4,7,../data/targets/mem_4-point/data_Matthews_2019.csv,0.1780257672071457,0.24577787518501282,0.2765108048915863,0.29169967770576477,0.3006627857685089,0.3059854805469513,0.30707958340644836
0.5348015242866341,364,mem_4,8,../data/targets/mem_4-point/data_Matthews_2019.csv,0.024512702599167824,0.024613143876194954,0.028889644891023636,0.029265744611620903,0.02800331823527813,0.027117542922496796,0.025186004117131233
0.6274171715876594,449,mem_4,9,../data/targets/mem_4-point/data_Matthews_2019.csv,0.02570216730237007,0.032421670854091644,0.036873381584882736,0.03797212988138199,0.039595093578100204,0.03877394646406174,0.03979892656207085
0.5077179657598935,355,mem_4,10,../data/targets/mem_4-point/data_Matthews_2019.csv,0.11031319946050644,0.1533980667591095,0.17411170899868011,0.18402794003486633,0.18787147104740143,0.1909582018852234,0.19297285377979279
0.5428194117111087,351,mem_4,11,../data/targets/mem_4-point/data_Matthews_2019.csv,0.0800793394446373,0.10741216689348221,0.12535691261291504,0.13384264707565308,0.1387217938899994,0.13940607011318207,0.1405847668647766
0.550889914656567,466,mem_4,12,../data/targets/mem_4-point/data_Matthews_2019.csv,0.05479223653674126,0.07473438233137131,0.0838780626654625,0.09101351350545883,0.09246726334095001,0.09177069365978241,0.09200650453567505
0.5240347985980235,77,mem_4,13,../data/targets/mem_4-point/data_Matthews_2019.csv,0.008677514269948006,0.014645090326666832,0.00652005709707737,0.00487982714548707,0.011900041252374649,0.008244934491813183,-0.008426894433796406
0.6756432763087644,99,mem_4,14,../data/targets/mem_4-point/data_Matthews_2019.csv,0.17571285367012024,0.23975075781345367,0.2623322904109955,0.26712334156036377,0.26837536692619324,0.286752849817276,0.2932223379611969
0.667081673012043,170,mem_4,15,../data/targets/mem_4-point/data_Matthews_2019.csv,0.05523185804486275,0.0706925019621849,0.07472342997789383,0.07387740164995193,0.07666856795549393,0.07604028284549713,0.06038389354944229
0.7497869318181818,22,mem_4,16,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.004173911642283201,-0.003583224257454276,-0.018298378214240074,-0.03738591447472572,-0.051298972219228745,-0.03315450996160507,-0.03026372194290161
0.5235114270568559,121,mem_4,17,../data/targets/mem_4-point/data_Matthews_2019.csv,0.09844914078712463,0.1372511088848114,0.15724116563796997,0.16783222556114197,0.16811923682689667,0.16876663267612457,0.1726694405078888
0.7262804312584438,545,mem_4,18,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.006431027315557003,-0.017008831724524498,-0.025687696412205696,-0.033261943608522415,-0.040637508034706116,-0.04562380164861679,-0.0479995533823967
0.7613612435915056,594,mem_4,19,../data/targets/mem_4-point/data_Matthews_2019.csv,0.08937553316354752,0.11960376054048538,0.13155509531497955,0.1368177980184555,0.13734066486358643,0.1329147219657898,0.13093656301498413
0.5642746849004401,87,mem_4,20,../data/targets/mem_4-point/data_Matthews_2019.csv,0.13597381114959717,0.17691291868686676,0.1912948340177536,0.19658809900283813,0.1937452107667923,0.20378321409225464,0.19798696041107178
0.5509554401517351,128,mem_4,21,../data/targets/mem_4-point/data_Matthews_2019.csv,0.0682368353009224,0.10002441704273224,0.09862194210290909,0.08719285577535629,0.08919157832860947,0.09672719240188599,0.09708592295646667
0.46576467365303265,117,mem_4,22,../data/targets/mem_4-point/data_Matthews_2019.csv,0.1016637533903122,0.133844792842865,0.14597097039222717,0.14809659123420715,0.14404140412807465,0.13868528604507446,0.12967780232429504
0.5152602211012106,169,mem_4,23,../data/targets/mem_4-point/data_Matthews_2019.csv,0.1228075623512268,0.17314141988754272,0.19781896471977234,0.20419318974018097,0.2019670456647873,0.2147320657968521,0.2217995524406433
0.5483588756416625,66,mem_4,24,../data/targets/mem_4-point/data_Matthews_2019.csv,0.07944513112306595,0.1083201915025711,0.1335780769586563,0.15866725146770477,0.18515987694263458,0.1867520660161972,0.17297592759132385
0.548439300231486,527,mem_4,25,../data/targets/mem_4-point/data_Matthews_2019.csv,0.09767558425664902,0.13712888956069946,0.15583184361457825,0.1647697389125824,0.1667838990688324,0.16923390328884125,0.17265257239341736
0.5499724450106722,528,mem_4,26,../data/targets/mem_4-point/data_Matthews_2019.csv,0.01810612343251705,0.01796790212392807,0.01791921630501747,0.015903206542134285,0.015272161923348904,0.01474319864064455,0.014358684420585632
0.5130826959682504,577,mem_4,27,../data/targets/mem_4-point/data_Matthews_2019.csv,0.04073484614491463,0.056835003197193146,0.06650819629430771,0.07315025478601456,0.07481968402862549,0.0763319730758667,0.0772484540939331
0.5448337375205297,419,mem_4,28,../data/targets/mem_4-point/data_Matthews_2019.csv,0.06930249184370041,0.09450577199459076,0.10537789016962051,0.10806594043970108,0.11374472081661224,0.11664843559265137,0.11863415688276291
0.5835326568935133,436,mem_4,29,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.006053692661225796,-0.015223664231598377,-0.020097266882658005,-0.022717995569109917,-0.024340040981769562,-0.028593923896551132,-0.033990614116191864
0.6401999256616144,384,mem_4,30,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.07774128019809723,-0.12233663350343704,-0.1477241963148117,-0.15902337431907654,-0.164772167801857,-0.1674356907606125,-0.16892431676387787
0.5632857022717564,482,mem_4,31,../data/targets/mem_4-point/data_Matthews_2019.csv,0.07202322781085968,0.09734876453876495,0.10678327828645706,0.1112733706831932,0.11180287599563599,0.110476553440094,0.11152993142604828
0.4976297281804912,378,mem_4,32,../data/targets/mem_4-point/data_Matthews_2019.csv,0.0413883812725544,0.05349776893854141,0.055983804166316986,0.059597257524728775,0.06111248955130577,0.06617705523967743,0.07031340152025223
0.5078603941733514,440,mem_4,33,../data/targets/mem_4-point/data_Matthews_2019.csv,0.0375668965280056,0.04429852217435837,0.04459245130419731,0.0408867746591568,0.03931395709514618,0.03720579668879509,0.03525962308049202
0.46122086728039224,447,mem_4,34,../data/targets/mem_4-point/data_Matthews_2019.csv,0.08477295190095901,0.11622943729162216,0.1280556172132492,0.1342904418706894,0.13603635132312775,0.1372041255235672,0.13712990283966064
