fold,score,n_sample,source,sub_name,filename,weight T-3 C-0,weight T-3 C-1,weight T-3 C-2,weight T-3 C-3,weight T-2 C-0,weight T-2 C-1,weight T-2 C-2,weight T-2 C-3,weight T-1 C-0,weight T-1 C-1,weight T-1 C-2,weight T-1 C-3
0,0.45875966353907527,53,cognitive,1,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.490317798275083,53,cognitive,2,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.5083158747362395,53,cognitive,3,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.533196040752807,53,cognitive,4,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.6163704693266674,53,cognitive,5,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.541416721198698,53,cognitive,6,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.47069279865302066,53,cognitive,7,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.4806963869463869,53,cognitive,8,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.5284135123439159,53,cognitive,10,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.44324301121176124,53,cognitive,11,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.5378685927598972,53,cognitive,12,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.5522505403345945,53,cognitive,13,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.5207689611123592,53,cognitive,14,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.49005374958715975,53,cognitive,15,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.4802884116609607,53,cognitive,16,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.5275371818281129,53,cognitive,17,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.48560966387053345,53,cognitive,18,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.512634782502567,53,cognitive,19,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.4977859305846727,53,cognitive,20,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.5420744919335144,53,cognitive,21,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.47299948206424824,53,cognitive,22,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.5279573010621398,53,cognitive,23,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.5764774703245256,53,cognitive,24,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.497047212026449,53,cognitive,25,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.4519268505432942,53,cognitive,26,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.555232836659178,53,cognitive,27,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.4749896937710782,53,cognitive,28,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.3698617807567839,53,cognitive,29,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.5882550750680365,53,cognitive,30,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.5011491867278313,53,cognitive,31,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.5723581973581974,53,cognitive,32,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.5636013705178791,53,cognitive,33,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.5514952033853244,53,cognitive,34,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.6066270693721674,53,cognitive,35,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.3913025707077703,53,cognitive,36,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.5685830251619725,53,cognitive,37,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.5264413317872438,53,cognitive,38,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.5076884388345607,53,cognitive,39,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.47047905374887083,53,cognitive,40,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.47544799064406906,53,cognitive,41,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.552913635361552,53,cognitive,42,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.4575881391477515,53,cognitive,43,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.44240065186374633,53,cognitive,44,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.432551479577607,53,cognitive,45,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.4976978092709571,53,cognitive,46,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.47590364428599724,53,cognitive,47,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
0,0.5492617551318187,53,cognitive,48,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.11595055580218372,-0.03993615048264556,0.03585166524837159,0.08453463306614181,-0.10597922066574088,-0.0319999104869715,0.01887680896028838,0.09021147341584133,-0.13623208066981957,-0.08187181129568377,-0.02973916732770416,0.19136472028729729
