fold,score,n_sample,source,sub_name,filename,weight T-3 C-0,weight T-3 C-1,weight T-3 C-2,weight T-3 C-3,weight T-2 C-0,weight T-2 C-1,weight T-2 C-2,weight T-2 C-3,weight T-1 C-0,weight T-1 C-1,weight T-1 C-2,weight T-1 C-3
0,0.5021654117606205,4313,cognitive,1,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,-0.06685891157790427,0.00846291404741099,0.0694544696118791,-0.021156326043795963,-0.08088924109038634,-0.00527001097730969,0.05634991869067831,0.012038811720516528,-0.110385443724676,-0.03637288811589611,0.03764056262931927,0.07392176882587535
0,0.5057187000877451,4313,cognitive,2,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,-0.06685891157790427,0.00846291404741099,0.0694544696118791,-0.021156326043795963,-0.08088924109038634,-0.00527001097730969,0.05634991869067831,0.012038811720516528,-0.110385443724676,-0.03637288811589611,0.03764056262931927,0.07392176882587535
0,0.5037758421243989,4313,cognitive,3,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,-0.06685891157790427,0.00846291404741099,0.0694544696118791,-0.021156326043795963,-0.08088924109038634,-0.00527001097730969,0.05634991869067831,0.012038811720516528,-0.110385443724676,-0.03637288811589611,0.03764056262931927,0.07392176882587535
0,0.5073190053540686,4313,cognitive,4,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,-0.06685891157790427,0.00846291404741099,0.0694544696118791,-0.021156326043795963,-0.08088924109038634,-0.00527001097730969,0.05634991869067831,0.012038811720516528,-0.110385443724676,-0.03637288811589611,0.03764056262931927,0.07392176882587535
0,0.508812116551047,4313,cognitive,5,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,-0.06685891157790427,0.00846291404741099,0.0694544696118791,-0.021156326043795963,-0.08088924109038634,-0.00527001097730969,0.05634991869067831,0.012038811720516528,-0.110385443724676,-0.03637288811589611,0.03764056262931927,0.07392176882587535
0,0.5175812520062868,4313,cognitive,6,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,-0.06685891157790427,0.00846291404741099,0.0694544696118791,-0.021156326043795963,-0.08088924109038634,-0.00527001097730969,0.05634991869067831,0.012038811720516528,-0.110385443724676,-0.03637288811589611,0.03764056262931927,0.07392176882587535
0,0.5061111193040444,4313,cognitive,7,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,-0.06685891157790427,0.00846291404741099,0.0694544696118791,-0.021156326043795963,-0.08088924109038634,-0.00527001097730969,0.05634991869067831,0.012038811720516528,-0.110385443724676,-0.03637288811589611,0.03764056262931927,0.07392176882587535
0,0.5048117416826436,4313,cognitive,8,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,-0.06685891157790427,0.00846291404741099,0.0694544696118791,-0.021156326043795963,-0.08088924109038634,-0.00527001097730969,0.05634991869067831,0.012038811720516528,-0.110385443724676,-0.03637288811589611,0.03764056262931927,0.07392176882587535
0,0.5057609544253009,2784,cognitive,9,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,-0.06685891157790427,0.00846291404741099,0.0694544696118791,-0.021156326043795963,-0.08088924109038634,-0.00527001097730969,0.05634991869067831,0.012038811720516528,-0.110385443724676,-0.03637288811589611,0.03764056262931927,0.07392176882587535
0,0.5109090196649297,4313,cognitive,10,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,-0.06685891157790427,0.00846291404741099,0.0694544696118791,-0.021156326043795963,-0.08088924109038634,-0.00527001097730969,0.05634991869067831,0.012038811720516528,-0.110385443724676,-0.03637288811589611,0.03764056262931927,0.07392176882587535
0,0.5023332752475422,4313,cognitive,11,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,-0.06685891157790427,0.00846291404741099,0.0694544696118791,-0.021156326043795963,-0.08088924109038634,-0.00527001097730969,0.05634991869067831,0.012038811720516528,-0.110385443724676,-0.03637288811589611,0.03764056262931927,0.07392176882587535
0,0.5138042186177904,1529,cognitive,9,../data/targets/cognitive-4-rating/data_Adler_2018_Expt1.csv,-0.06685891157790427,0.00846291404741099,0.0694544696118791,-0.021156326043795963,-0.08088924109038634,-0.00527001097730969,0.05634991869067831,0.012038811720516528,-0.110385443724676,-0.03637288811589611,0.03764056262931927,0.07392176882587535
