fold,score,n_sample,source,sub_name,filename,hidden states T-3,hidden states T-2,hidden states T-1
0,0.6033833903931942,53,cognitive,16,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.2846089005470276,0.4069303572177887,0.4753987193107605
0,0.5243456006922227,53,cognitive,17,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.2449347972869873,0.34168145060539246,0.40256935358047485
0,0.40580468950034165,53,cognitive,18,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.1039750725030899,0.160405233502388,0.20849935710430145
0,0.657281516080578,53,cognitive,19,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.27059587836265564,0.38470882177352905,0.42668840289115906
0,0.5483176828558118,53,cognitive,20,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.3009951114654541,0.42936164140701294,0.48615649342536926
0,0.5137196929130586,53,cognitive,21,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.2090969830751419,0.30696505308151245,0.3650076985359192
0,0.49991548813129205,53,cognitive,22,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.19361530244350433,0.2771347165107727,0.3422089219093323
0,0.58922116861633,53,cognitive,23,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.19654986262321472,0.2757468819618225,0.3155166804790497
0,0.6251024847455806,53,cognitive,24,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.24911713600158691,0.35820695757865906,0.4085628092288971
0,0.4759713835811845,53,cognitive,25,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.2069600373506546,0.29283684492111206,0.3471985161304474
0,0.5143710323792048,53,cognitive,26,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.17711374163627625,0.2765703797340393,0.3307472765445709
0,0.5684480697922092,53,cognitive,27,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.055372029542922974,0.07910636067390442,0.10209061950445175
0,0.567850563174272,53,cognitive,28,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.17959950864315033,0.26552844047546387,0.32749614119529724
0,0.5153255101072938,53,cognitive,29,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.29534682631492615,0.41120290756225586,0.47260433435440063
0,0.5735025169488086,53,cognitive,30,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.18694435060024261,0.26006028056144714,0.30368703603744507
0,0.6061263176768292,53,cognitive,31,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.13992822170257568,0.20608791708946228,0.2506245970726013
0,0.5921939171939172,53,cognitive,32,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.20526063442230225,0.2841282784938812,0.32467079162597656
0,0.4802396823079935,53,cognitive,33,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.22650587558746338,0.338430255651474,0.4065014123916626
0,0.6904844802375044,53,cognitive,34,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.30008772015571594,0.42614883184432983,0.48677507042884827
0,0.7363618518899987,53,cognitive,35,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.27047768235206604,0.37354576587677,0.4199373126029968
0,0.5143499509846674,53,cognitive,36,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.21430206298828125,0.32195115089416504,0.3945890963077545
0,0.6014295611710201,53,cognitive,37,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.20096012949943542,0.2860892415046692,0.3344503939151764
0,0.4764683051632737,53,cognitive,38,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.24663133919239044,0.3629014492034912,0.43076083064079285
0,0.5406053601748431,53,cognitive,39,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.14059926569461823,0.21506564319133759,0.26270732283592224
0,0.4599178828218462,53,cognitive,40,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.19192156195640564,0.27831581234931946,0.3249446153640747
0,0.5317924813022852,53,cognitive,41,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.3085734248161316,0.43400639295578003,0.491205632686615
0,0.4905671045775213,53,cognitive,42,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.28867870569229126,0.4093104302883148,0.46999621391296387
0,0.4770202395983162,53,cognitive,43,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.22843316197395325,0.3189898729324341,0.3872435688972473
0,0.5013155742929585,53,cognitive,44,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.2200656235218048,0.32284650206565857,0.39537379145622253
0,0.5642342102525921,53,cognitive,45,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.1479526162147522,0.20538894832134247,0.22946329414844513
0,0.5648926891298944,53,cognitive,46,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.21848443150520325,0.3182455897331238,0.37689346075057983
0,0.503091577540107,53,cognitive,47,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.19508399069309235,0.2902950346469879,0.3472156524658203
0,0.4415469514083662,53,cognitive,48,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.2060498595237732,0.3183179199695587,0.39600053429603577
0,0.46831043992033267,53,cognitive,49,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.11608181148767471,0.17419931292533875,0.22589252889156342
0,0.4928993661972385,53,cognitive,50,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.2118162363767624,0.29476624727249146,0.3568932116031647
0,0.49653882714211733,53,cognitive,51,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.1521320939064026,0.21268567442893982,0.2558242380619049
0,0.7127595530549383,53,cognitive,52,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.3029223680496216,0.42612746357917786,0.48252397775650024
0,0.47047319815899186,53,cognitive,53,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.15721900761127472,0.24656832218170166,0.30886110663414
0,0.6302210141271811,53,cognitive,9,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.2762441337108612,0.3973470628261566,0.4562382996082306
0,0.499035275183609,448,mem_4,1,../data/targets/mem_4-point/data_Matthews_2019.csv,0.161819726228714,0.23778127133846283,0.28727009892463684
0,0.5348124109739105,369,mem_4,2,../data/targets/mem_4-point/data_Matthews_2019.csv,0.1331327110528946,0.1986411213874817,0.24031467735767365
0,0.5366679584136971,390,mem_4,3,../data/targets/mem_4-point/data_Matthews_2019.csv,0.21912190318107605,0.3158164322376251,0.36977240443229675
0,0.4905048504190123,478,mem_4,4,../data/targets/mem_4-point/data_Matthews_2019.csv,0.10347523540258408,0.1517283320426941,0.1835806667804718
0,0.5437456545753527,350,mem_4,5,../data/targets/mem_4-point/data_Matthews_2019.csv,0.167254239320755,0.23881106078624725,0.2827564477920532
0,0.5516392317145036,374,mem_4,6,../data/targets/mem_4-point/data_Matthews_2019.csv,0.18806026875972748,0.26867374777793884,0.3105315864086151
0,0.5544459048868122,429,mem_4,7,../data/targets/mem_4-point/data_Matthews_2019.csv,0.2718502879142761,0.38465067744255066,0.44021329283714294
0,0.542974074211372,364,mem_4,8,../data/targets/mem_4-point/data_Matthews_2019.csv,0.051052823662757874,0.07084919512271881,0.08380907028913498
0,0.5320288703122984,355,mem_4,10,../data/targets/mem_4-point/data_Matthews_2019.csv,0.18061579763889313,0.2666507661342621,0.3215179145336151
0,0.5174506027489152,351,mem_4,11,../data/targets/mem_4-point/data_Matthews_2019.csv,0.14138486981391907,0.19766907393932343,0.2372467815876007
0,0.5285853049398133,466,mem_4,12,../data/targets/mem_4-point/data_Matthews_2019.csv,0.10412998497486115,0.14899349212646484,0.17798925936222076
0,0.5597042081549124,77,mem_4,13,../data/targets/mem_4-point/data_Matthews_2019.csv,0.039660289883613586,0.04792293906211853,0.03961697220802307
0,0.5994838207732842,99,mem_4,14,../data/targets/mem_4-point/data_Matthews_2019.csv,0.247170552611351,0.3770274817943573,0.44162461161613464
0,0.6151866799882992,170,mem_4,15,../data/targets/mem_4-point/data_Matthews_2019.csv,0.11033880710601807,0.1469871699810028,0.14438949525356293
0,0.7062955684666211,22,mem_4,16,../data/targets/mem_4-point/data_Matthews_2019.csv,0.019819680601358414,0.029118532314896584,0.02683955430984497
0,0.4369320025801443,121,mem_4,17,../data/targets/mem_4-point/data_Matthews_2019.csv,0.16023677587509155,0.23612293601036072,0.2896610498428345
0,0.6751241134932409,545,mem_4,18,../data/targets/mem_4-point/data_Matthews_2019.csv,0.021099159494042397,0.01367592066526413,0.003642942290753126
0,0.6394322918631117,594,mem_4,19,../data/targets/mem_4-point/data_Matthews_2019.csv,0.14005210995674133,0.18728007376194,0.2058415710926056
0,0.4940043504591233,87,mem_4,20,../data/targets/mem_4-point/data_Matthews_2019.csv,0.17987032234668732,0.27136436104774475,0.3105369210243225
0,0.5152422626496038,128,mem_4,21,../data/targets/mem_4-point/data_Matthews_2019.csv,0.09718925505876541,0.15620261430740356,0.1924077868461609
0,0.46647514290397707,117,mem_4,22,../data/targets/mem_4-point/data_Matthews_2019.csv,0.1310383826494217,0.18642760813236237,0.2203379124403
0,0.42455394428260984,169,mem_4,23,../data/targets/mem_4-point/data_Matthews_2019.csv,0.1808253973722458,0.28346550464630127,0.34635797142982483
0,0.5558236781433503,66,mem_4,24,../data/targets/mem_4-point/data_Matthews_2019.csv,0.1845669001340866,0.2578486204147339,0.29380369186401367
0,0.5243300869494985,527,mem_4,25,../data/targets/mem_4-point/data_Matthews_2019.csv,0.15810008347034454,0.23343540728092194,0.28391173481941223
0,0.547879136140398,528,mem_4,26,../data/targets/mem_4-point/data_Matthews_2019.csv,0.0476720966398716,0.06574950367212296,0.07638850808143616
0,0.5009783601622421,577,mem_4,27,../data/targets/mem_4-point/data_Matthews_2019.csv,0.09598279744386673,0.1444689780473709,0.1819273680448532
0,0.5378629024998545,419,mem_4,28,../data/targets/mem_4-point/data_Matthews_2019.csv,0.11974474042654037,0.1751985251903534,0.2112625539302826
0,0.551378665959951,436,mem_4,29,../data/targets/mem_4-point/data_Matthews_2019.csv,0.02389945089817047,0.024870168417692184,0.023901503533124924
0,0.6184305573985982,384,mem_4,30,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.07095570117235184,-0.11889397352933884,-0.1518901288509369
0,0.5524790029493729,482,mem_4,31,../data/targets/mem_4-point/data_Matthews_2019.csv,0.11493881791830063,0.1627386212348938,0.19505545496940613
0,0.5181416087725531,378,mem_4,32,../data/targets/mem_4-point/data_Matthews_2019.csv,0.07625951617956161,0.11747345328330994,0.14383484423160553
0,0.512460948806782,440,mem_4,33,../data/targets/mem_4-point/data_Matthews_2019.csv,0.05993460491299629,0.08247990161180496,0.09963329136371613
0,0.5074427177299045,447,mem_4,34,../data/targets/mem_4-point/data_Matthews_2019.csv,0.1318502277135849,0.19620607793331146,0.24009183049201965
0,0.5975344457893691,449,mem_4,9,../data/targets/mem_4-point/data_Matthews_2019.csv,0.07347051054239273,0.0964798703789711,0.11027498543262482
0,0.4736263505516544,119,mem_4,1,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.1119270771741867,0.1662505716085434,0.19849346578121185
0,0.46920526216986846,119,mem_4,2,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.04089571535587311,0.06559614837169647,0.08310437947511673
0,0.49363861234195894,119,mem_4,3,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.13040275871753693,0.18977895379066467,0.23226656019687653
0,0.4808572747717981,119,mem_4,4,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.0803125873208046,0.1261894255876541,0.1603197604417801
0,0.5286827621749672,118,mem_4,5,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.08195225894451141,0.12380150705575943,0.1540517657995224
0,0.5430756277205124,119,mem_4,6,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.10679060965776443,0.15663118660449982,0.1956583559513092
0,0.570754515879727,119,mem_4,7,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.2376313954591751,0.3403076231479645,0.3968281149864197
0,0.5400007790679556,119,mem_4,8,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.09788107126951218,0.14126451313495636,0.17515239119529724
0,0.6301214788710068,119,mem_4,10,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.07698871940374374,0.11151077598333359,0.13540852069854736
0,0.5555652174118135,118,mem_4,11,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.059414397925138474,0.07647249847650528,0.09048188477754593
0,0.5678718504895461,119,mem_4,12,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.05791403353214264,0.08014275133609772,0.09882153570652008
0,0.6062775875774148,119,mem_4,13,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.06789548695087433,-0.102581687271595,-0.1280059963464737
0,0.5171722375254163,119,mem_4,14,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.004749915096908808,0.0014744183281436563,0.000530165561940521
0,0.5136844304115421,119,mem_4,15,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.09279724955558777,0.1414283961057663,0.1730630099773407
0,0.4535974143757734,119,mem_4,16,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.004997411742806435,0.011115976609289646,0.013364751823246479
0,0.5931561787706763,119,mem_4,17,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.08562060445547104,-0.13885018229484558,-0.17424960434436798
0,0.4804190644362106,119,mem_4,18,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.048141129314899445,0.07544945925474167,0.08685129880905151
0,0.5041432181445167,119,mem_4,19,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.041314706206321716,-0.06612429767847061,-0.08302273601293564
0,0.49618892907693557,119,mem_4,20,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.023879772052168846,0.03522839769721031,0.04413875937461853
0,0.5351610060922993,118,mem_4,21,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.27726730704307556,0.39276501536369324,0.4500083029270172
0,0.6402537122931825,118,mem_4,22,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.09378057718276978,0.12676025927066803,0.14140932261943817
0,0.5515517506324197,118,mem_4,23,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.24558384716510773,0.347591757774353,0.4010980427265167
0,0.6225882211341731,116,mem_4,24,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.3231496810913086,0.4517596960067749,0.5107704997062683
0,0.7307673582939889,118,mem_4,25,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.3317379951477051,0.4648829996585846,0.5189608335494995
0,0.5432393704727809,112,mem_4,26,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.034439120441675186,-0.05716288089752197,-0.07370549440383911
0,0.5684759843658322,104,mem_4,27,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.12274210900068283,0.1663609892129898,0.19076956808567047
0,0.5894585774381192,118,mem_4,28,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.2884797155857086,0.41103875637054443,0.46698254346847534
0,0.5783028241413642,104,mem_4,29,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.04981645196676254,0.06286785751581192,0.06976155191659927
0,0.5573865170363737,98,mem_4,30,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.08415281772613525,0.13282500207424164,0.15971194207668304
0,0.6489331079909879,118,mem_4,31,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.16344135999679565,0.22714312374591827,0.257636696100235
0,0.6760172965893968,119,mem_4,32,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.33740898966789246,0.47605738043785095,0.5335985422134399
0,0.5277776312460059,118,mem_4,33,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.277466356754303,0.3953970968723297,0.45774519443511963
0,0.5368813235611325,118,mem_4,34,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.2407090663909912,0.3443540334701538,0.3960098624229431
0,0.571167798462477,118,mem_4,35,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.3190440237522125,0.454147070646286,0.5138582587242126
0,0.6485819625750311,95,mem_4,36,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.2455233782529831,0.35106489062309265,0.39632275700569153
0,0.620168411094741,117,mem_4,37,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.22591964900493622,0.3213188648223877,0.3671645224094391
0,0.5770312459247879,118,mem_4,38,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.03941216692328453,0.04598798230290413,0.05201535299420357
0,0.513361558618608,119,mem_4,9,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.04131471365690231,-0.0683310404419899,-0.08419142663478851
0,0.5255084319696308,118,mem_4,1,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,0.04799732193350792,0.06648630648851395,0.0758262574672699
0,0.5492944289931415,119,mem_4,2,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,0.10992208123207092,0.1577083170413971,0.18411825597286224
0,0.45932501737583153,109,mem_4,3,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,0.19687435030937195,0.2818881869316101,0.34035569429397583
0,0.5245621362375756,117,mem_4,4,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,0.06750229001045227,0.09658058732748032,0.11530285328626633
0,0.4676005224921521,118,mem_4,5,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,0.15750306844711304,0.23021988570690155,0.2755824327468872
0,0.5748356685954017,102,mem_4,6,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,0.1637936234474182,0.22732289135456085,0.2654230296611786
0,0.4828187539995694,112,mem_4,7,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,-0.06787968426942825,-0.10150735825300217,-0.13101033866405487
0,0.5046276921147714,119,mem_4,8,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,0.07749936729669571,0.11184296011924744,0.13366076350212097
0,0.5277020901751506,119,mem_4,10,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,0.1820068061351776,0.25985199213027954,0.309169739484787
0,0.47988761578952754,119,mem_4,11,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,0.2064705342054367,0.29089686274528503,0.34260785579681396
0,0.5255513067185861,118,mem_4,12,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,0.04266314208507538,0.05530477315187454,0.06196283921599388
0,0.46325108399383763,118,mem_4,13,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,0.19949088990688324,0.2880542576313019,0.3330810070037842
0,0.5135470964747626,111,mem_4,14,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,0.07750557363033295,0.10966861248016357,0.12237783521413803
0,0.5657698068543657,119,mem_4,15,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,0.25483909249305725,0.35996660590171814,0.4174937605857849
0,0.5068126016003238,105,mem_4,16,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,0.2355131357908249,0.33355408906936646,0.3852980136871338
0,0.46093778035212507,111,mem_4,17,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,0.16434790194034576,0.23520727455615997,0.27959972620010376
